reference	verse	book
2 Samuel 5:20	So David went to a place named Baal-Perazim.  That place was near (implicit-info) the valley-Rephaim. Then David defeated the Philistines. David said, ["[When I(David) attacked my(David's) enemies] Yahweh broke my(David's) enemies]. And Yahweh (implicit-info) defeated my(David's) enemies. Yahweh broke my(David's) enemies [like water breaks a wall]." So people called that place Baal-Perazim. Baal-Perazim (footnote) means The God who breaks people.	2_Samuel
1 Samuel 17:54	David took Goliath’s head to Jerusalem. And David put Goliath’s weapons inside David's tent.	1_Samuel
Nehemiah 2:17	But then I(Nehemiah) said to those people, ["You(people) know [that we(Nehemiah) have much trouble]]. Our(Nehemiah's) enemies destroyed this city. And our(Nehemiah's) enemies burned the gates of the city with fire. Let us(Nehemiah) build the wall of Jerusalem again. Then we(Nehemiah) will not  be ashamed."	Nehemiah
Daniel 2:17	Then Daniel went to Daniel's house. And Daniel explained the problem to Hananiah, Mishael, and Azariah.	Daniel
Acts 17:6	But those people didn't find Paul and Silas at Jason’s house. So those people dragged Jason and some other people [who believe in Jesus] to the officials [who rule that city.] And those people shouted, ["Those men [who have caused trouble in all the places [where those men go]] have now come to this place.	Acts
Daniel 2:9	[If you(astrologers) do not tell me(king) about the dream] some soldiers will kill you(astrologers). I(king) know [that you(astrologers) will continue saying false things to me(king)]. And I(king) know [that you(astrologers) will continue saying evil things to me(king)]. You(astrologers) hope [that I(king) will change my(king's) mind]. But I(king) will not change my(king's) mind. So (imp) you(astrologers) tell me(king) about the dream. Then I(king) will know [that you(astrologers) are also able [to explain the meaning of the dream to me(king)]]."	Daniel
2 Samuel 7:26	Then people will honor you(Yahweh) forever. People will say, ["Yahweh-Almighty is Israel's God!"] And my(David's) family will continue serving you(Yahweh) forever.	2_Samuel
Titus 2:4	Those women should help [young women to love the husbands of those young women and the children of those young women].	Titus
Joshua 15:9	Then the northern border went to the spring [that was at the Waters-of-Nephtoah]. Then the northern border went to the cities [that were near mount-Ephron]. Then the border went to Baalah. (People called Baalah Kiriath-Jearim.)	Joshua
Joshua 13:26	That region was between Heshbon, Ramath-Mizpah, and Betonim. And that region was between Mahanaim and Debir.	Joshua
Matthew 21:38	_paragraph But [when the people/farmers saw that son [who (implicit-situational) was arriving at the vineyard],] those people/farmers said to each-other(people), ["This person will receive/inherit this garden/vineyard [after this person's father dies]]. You(people) (imp) come. You(people) kill _suggestiveLets this person [so that this person's garden/vineyard will become our(people's) garden/vineyard]."	Matthew
Esther 4:6	So Hathach went to Mordecai. Mordecai was standing at the gate of the king's palace.	Esther
Nehemiah 9:22	You(Yahweh) gave to your(Yahweh’s) people countries/kingdoms [that (implicit) other kings ruled] and nations. You(Yahweh) also gave to your(Yahweh’s) people land [that was far from your(Yahweh’s) people]. Your(Yahweh’s) people defeated Sihon’s country.  Sihon was the king of Heshbon.  And Your(Yahweh’s) people also defeated Og’s country.  Og was the king of Bashan.	Nehemiah
Mark 9:45	And [if your(follower's) foot causes [you(follower) to do bad _morally actions],] you(follower) (imp) cut-off that foot. [You(follower) live-B forever/eternally _implicit [because you(follower) cut-off that foot]] will be good. But [you(follower) are thrown-B into hell-A by God _implicitActiveAgent [because you(follower) did not cut-off that foot]] will be extremely bad.	Mark
2 Samuel 20:9	Joab asked Amasa, ["My(Joab’s) brother, are you(Amasa) well]?" Then Joab grabbed Amasa’s beard with Joab’s right hand. Joab pretended [to kiss Amasa].	2_Samuel
2 Samuel 3:32	Then those servants buried Abner in Hebron. David and all of the people cried at Abner’s tomb.	2_Samuel
1 Samuel 18:3	Jonathan promised David [that Jonathan would always be David’s friend] [because Jonathan loved David very much].	1_Samuel
Joshua 13:2	You(Joshua) still must defeat the people [who are living in Philistia] and the people [who are living in Geshur].	Joshua
Genesis 38:1	-Title Tamar tricks Judah. Later Judah left Judah's brothers. Then Judah moved to a town named Adullam.  And Judah lived in a house [that was owned by a man named Hirah].	Genesis
Mark 7:3	(comment-begin) The Pharisees and all _hyperbolic of the other _implicit Jews do not eat food _implicit [unless those Pharisees and those Jews wash those Pharisees's and those Jews's hands religiously/ritually]. Those Pharisees and those Jews carefully obey the customs [that those Pharisees' and those Jews' older leaders taught-B to those Pharisees and those Jews].	Mark
Genesis 12:13	So You(Sarai) (imp) tell the Egyptians [that you(Sarai) are my(Abram's) sister]. Then the Egyptians will be kind to me(Abram). and the Egyptians will not kill me(Abram) [because the Egyptians will want [to please you(Sarai)]]."	Genesis
Genesis 42:25	Then Joseph told [some servants to fill the brothers' bags with grain]. and Joseph told [those servants to put the money [that the brothers paid for the grain] in the brother's bags]. And Joseph also told [those servants to give food and other things [that the brothers will need [while the brothers traveled to Canaan]] to Joseph's brothers].	Genesis
Joshua 8:25	12000 men and women died on that day. All of the people [that were from Ai] died on that day.	Joshua
1 Samuel 2:28	But I(Yahweh) chose your(Eli's) ancestor from all of the tribes of Israel. And I(Yahweh) appointed [your(Eli's) ancestor to be my(Yahweh's) priest]. Your(Eli's) ancestor went to my(Yahweh's) altar. And your(Eli's) ancestor burned incense for me(Yahweh). And your(Eli's) ancestor wore the special clothes [that I(Yahweh) told [the priests to wear]]. I(Yahweh) also gave all of the food offerings [that the Israelites gave/sacrificed to me(Yahweh)] to your(Eli's) ancestor's family.	1_Samuel
Daniel 2:25	Then Arioch quickly took Daniel to the king. Arioch said to the king, ["I(Arioch) have found a man]. This man is able [to explain the meaning of your(king's) dream to you(king)]. This man is one of the people [that you(king) brought from Judah]."	Daniel
Joshua 19:17	(title) Yahweh gives land to the tribe named Issachar. [After the Israelites used the lots again] Yahweh gave the fourth region to the tribe named Issachar. Each group of families [that were in that tribe] received land.	Joshua
Matthew 17:18	Jesus spoke/rebuke to the demon. And that demon come-out from that boy. Immediately that boy was healed by Jesus _implicitActiveAgent.	Matthew
Matthew 5:32	But I(Jesus) tell you(people) [that a man [who divorces a woman] causes [that woman to do adultery later _implicit]]. But a man [who leaves/divorce a woman [who already _implicit did adultery]] does not cause [that woman to do adultery]. And a man [who marries a woman [whom a man left/divorce]] does adultery.	Matthew
2 Samuel 18:19	David (title) mourns. Ahimaaz [who was Zadok's son] said to Joab, ["(imp) You(Joab) let [me(Ahimaaz) run to King David]]. Then I(Ahimaaz) will tell David about Absalom. And I(Ahimaaz) will tell David [that Yahweh destroyed David's enemies]."	2_Samuel
1 Samuel 25:40	So David's servants went to Carmel [in order to talk to Abigail]. Those servants said to Abigail, ["David sent us(servants) to you(Abigail)]. David wants [you(Abigail) to marry David]."	1_Samuel
Genesis 19:20	You(angels) (imp) look at that small town.  That town is near this place.  I(Lot) am able [to run to that town].  You(angels) (imp) allow [me(Lot) to run to that town]. That town is very small.  I(Lot) will be safe [when I(Lot) arrive in that town]."	Genesis
Joshua 15:57	And the tribe named Judah owned the towns named Kain, Gibeah, and Timnah. Therefore the tribe named Judah owned 10 towns [that were in that region].  And the tribe named Judah also owned the villages [that were near those towns].	Joshua
Joshua 15:59	And the tribe named Judah owned the towns named Maarath, Beth-Anoth, and Eltekon. Therefore the tribe named Judah owned 6 towns [that were in that region].  And the tribe named Judah also owned the villages [that were near those towns].	Joshua
Titus 3:3	Previously  we(Paul) were foolish [just like other people are foolish]. We(Paul) did not obey God. And we(Paul) were deceived by people. We(Paul) were like slaves [because we(Paul) were not  able [to control ourselves(Paul)]]. We(Paul) wanted [to do many kinds of things [in order to please ourselves(Paul)]]. And many of those things were bad. We(Paul) were jealous of other people. And we(Paul)  wanted [to do bad things to people]. Other people hated us(Paul). And we(Paul) hated those people.	Titus
Matthew 27:4	Judas said to those chief priests _implicit and those old leaders _implicit, ["I(Judas) did a bad _morally action]. For I(Judas) gave a man [who was not guilty] to that man's enemies." _paragraph (rhetorical) Those chief priests and those old leaders asked, ["Why should we(priests) care-B about your(Judas's) actions _implicit?] (statement) Those chief priests and those old leaders said, ["We(priests) do not care-B about your(Judas's) actions _implicit]. You(Judas) are responsible for your(Judas's) actions."	Matthew
Mark 14:63	(paragraph) Then [(implicit-situational) after the chief priest heard Jesus,] the chief priest tore the chief priest's clothes [(implicit-situational) in-order-to show the people [the chief priest was angry]]. (rhetorical) And the chief priest asked, ["Why do we(leaders) need [more people to say bad things about Jesus]?] (statement) And the chief priest said, ["We(leaders) do not need [more people to say bad things about Jesus]].	Mark
1 Samuel 25:16	Those men protected us(servants) during the night and during the day. Those men were like a wall [that was around us(servant)] [while we(servants) were caring for our(men’s) sheep].	1_Samuel
Nehemiah 7:67	But 7337 male slaves and female slaves also came with those people.  And 245 men [that sang] and women [that sang] also came with those people.	Nehemiah
Ruth 4:7	(At that time the people [that lived in Israel] had a custom. [If one person allowed [another person to buy/redeem land]] [or if one person gave/transferred land to another person] that person took off that person’s shoe/sandal. And that person gave that shoe/sandal to the other person. Then other people knew [that the other person owned that land].)	Ruth
1 Samuel 9:13	[After you(Saul) enter the town] you(Saul) will find that man/seer. That man/seer will soon go to the place [that we(women) worship God at]. The people will not start eating [until that man/seer arrives]. That man/seer must thank God for the sacrifice. Then the people [that the man/seer invites] will eat food. So you(Saul) (imp) go now. And you(Saul) will find that man/seer."	1_Samuel
Genesis 26:1	–Title Isaac lies to Abimelech. Later there was another famine in that region.  –Footnote [While Abraham was living] there was also a famine in that region. So Isaac went to Gerar [in-order-to talk to the king of the Philistines named Abimelech].	Genesis
Titus 3:13	[When Apollos and the lawyer named Zenas go] you(Titus) (imp) help Apollos and Zenas. You(Titus) (imp) give to Apollos and Zenas the things [that Apollos and Zenas need].	Titus
2 Samuel 21:8	But the king took two of Saul's sons named Armoni and Mephibosheth.  The mother of those two sons was Rizpah [who was the daughter of Aiah]. Rizpah birthed those sons for Saul.  And the king also took Adriel's five sons. Adriel [who was the son of Barzillai] was from Meholah.  The mother of those sons was Merab [who was Saul's daughter].	2_Samuel
Genesis 40:7	So Joseph asked these 2 officers, ["Why are you(officers) sad today?"]	Genesis
Genesis 18:2	[When Abraham looked outside the tent] Abraham saw [3 men standing near the tent]. Abraham ran from Abraham's tent [in-order-to Abraham meet the 3 men]. Then Abraham bowed to the 3 men.	Genesis
Nehemiah 6:1	Nehemiah (title) has more problems. Then Sanballat, Tobiah, Geshem [who was from Arabia], and our(Nehemiah's) other enemies heard [that I(Nehemiah) finished repairing the wall]. The wall did not have a hole/gap. But I(Nehemiah) did not yet put the doors in the gates.	Nehemiah
Matthew 9:26	(literal) This news spread through that whole area/region. (dynamic) Very many people [who lived in that area/region] heard-D this news.	Matthew
1 Samuel 9:25	[After Samuel and Saul finished eating] Samuel and Saul left the place [that the people worship God at]. Then Samuel and Saul went to the town. Then Samuel talked to Saul on the roof of Samuel’s house.	1_Samuel
Nehemiah 12:25	Mattaniah, Bakbukiah, Obadiah, Meshullam, Talmon and Akkub guarded the rooms [where people stored things] at the gates.	Nehemiah
Genesis 40:4	Then The chief guard told [Joseph to care for these 2 men]. Thus these 2 men stayed in the prison.	Genesis
Genesis 1:18	These lights will shine during the day and during the night.  God created these lights [in-order-to separate the light from the darkness].   God saw these lights.  And these lights were good.	Genesis
Ruth 2:18	Then Ruth carried the grain/barley to the town. And Ruth’s mother-in-law saw the grain/barley [that Ruth gathered]. Ruth also showed Naomi the extra food [that Ruth did not eat earlier]. And Ruth gave that food to Naomi.	Ruth
Genesis 47:9	Jacob said to the king, ["I(Jacob) traveled from one place to another place during my(Jacob's) life.] [While I(Jacob) traveled] I(Jacob) had much trouble.  I(Jacob) am 130 years old.  My(Jacob's) ancestors lived for more years [than I(Jacob) will live].	Genesis
Joshua 15:58	Yahweh also gave other towns [that were in the mountains] to the tribe named Judah. So the tribe named Judah owned the towns named Halhul, Beth-Zur, and Gedor.	Joshua
Genesis 36:31	The following men were the kings [who ruled the people [who lived in Edom]] [before the Israelites had a king].	Genesis
Matthew 9:22	_paragraph Then Jesus turn-around. And Jesus saw that woman. Jesus said to that woman _implicit, ["Daughter, you(woman) (imp) do not worry]. (complex) Your(woman's) faith healed you(woman). (simple) You(woman) were healed by me(Jesus) _implicitActiveAgent [because you(woman) believed in me(Jesus) _implicit]." And that woman was healed immediately by Jesus _implicitActiveAgent.	Matthew
Joshua 13:14	Joshua did not give land to the tribe named Levi.  But the people [who were in the other tribes] gave food-offerings to Yahweh.  And the people [who were in the tribe named Levi] ate those food-offerings.  Earlier Yahweh promised the people [that were in the tribe named Levi] [that Yahweh would let [those people eat those food-offerings]].	Joshua
Nehemiah 10:17	Ater, Hezekiah, Azzur,	Nehemiah
Genesis 20:10	Why did you(Abraham) lie to me(Abimelech)?	Genesis
Genesis 44:2	And you(servant) (imp) also put my(Joseph's) silver cup into the bag [that belongs to the youngest brother]." Then that servant obeyed Joseph.	Genesis
Matthew 15:39	[After Jesus sent that crowd from that place,] Jesus entered a boat. And Jesus went to the area/region named Magadan.	Matthew
Matthew 22:44	_paragraph ["The Lord-A said to my(David's) master/Lord-C, ["You(master) (imp) sit at my(Lord's) right-B side [ _descriptive (implicit-situational) which is a place of honor] [until I(Lord) put your(master's) enemies under your(master's) feet]"]"]. (dynamic) ["The Lord-A said to my(David's) master/Lord-C, ["You(master) (imp) sit at my(Lord's) right-B side [ _descriptive (implicit-situational) which is a place of honor] [until I(Lord) defeat-A your(master's) enemies completely]"]"]. (footnote) You(people) (imp) see Psalms 110:1.	Matthew
Matthew 28:16	(title) Jesus gives important commands to Jesus's followers/disciples. _paragraph Then the 11 followers/disciples _frameInferable went to Galilee to the mountain [that Jesus told [the followers/disciples to go to]].	Matthew
Acts 20:27	I(Paul) say this message [because I(Paul) know [that I(Paul) told you(leaders) about all the things [that God wants.]]]	Acts
2 Samuel 24:3	But Joab said to the king, ["I(Joab) will pray [that Yahweh [who is your(David's) God]will give many people to you(David)]]. And I(Joab) will pray [that you(David) see those people]. But (implicit-info) you(David) should not count the people. Why do you(David) want [to count the people]?"	2_Samuel
Nehemiah 10:6	Daniel, Ginnethon, Baruch,	Nehemiah
2 Samuel 23:24	(title) The following 30 soldiers were very important.  The following 30 men were important soldiers in David's army.Asahel was the brother of Joab.Elhanan was the son of Dodo. Elhanan was from Bethlehem.	2_Samuel
Nehemiah 5:8	And I(Nehemiah) said to those leaders, ["Our(Nehemiah’s) Jewish brothers and sisters were sold to people [who are not Jews]]. Those Jews became slaves. But we(Nehemiah)  freed those people [by buying those people from the people [who are not Jews]].  And we(Nehemiah) brought our(Nehemiah’s) brothers and sisters to this place. But now you(leaders) are selling your(leaders’) people. So we(Nehemiah) must buy those people again!" Those leaders and officials did not say words [because the things [that I(Nehemiah) said] were true].	Nehemiah
Genesis 44:34	[If the boy is not with me(Judah)] how will I(Judah) return to my(Judah's) father? [If the boy is not with me(Judah)] I(Judah) will not return to my(Judah's) father. No!  You(Joseph) (imp) do not let [me(Judah) see [my(Judah's) father become very sad]]."	Genesis
1 Samuel 7:7	But the Philistines heard [that all of the Israelites were at Mizpah]. So the kings of the Philistines and the Philistine soldiers came to Mizpah [in order to attack the Israelites]. [When the Israelites heard [that the Philistines were coming]], the Israelites became afraid.	1_Samuel
Genesis 3:18	You(Adam) will eat the plants [that are in the field]. but there will be many thorns and many weeds in the field.	Genesis
Mark 1:11	A voice spoke from heaven. And that voice said, ["You(Jesus) are my(God’s) Son, [ _descriptive whom I(God) love very much]]. I(God) am very pleased with you(Jesus)."	Mark
1 Samuel 28:16	Then Samuel said, ["Why do you(Saul) call me(Samuel)]? Yahweh left you(Saul). And Yahweh became your(Saul's) enemy.	1_Samuel
2 Samuel 16:6	Then Shimei started throwing stones at David and at David's officials. But David's soldiers and David's guards were standing around David.	2_Samuel
Esther 2:5	A Jew named Mordecai lived in the palace [that was in Susa]. Mordecai was in a tribe named Benjamin. The name of Mordecai's father was Jair. And the name of Jair's father was Shimei. The name of Shimei's father was Kish.	Esther
2 Samuel 22:1	(title) David praises Yahweh.  David sang this song to Yahweh. [After Yahweh saved/rescued David from all of David's enemies and from Saul] David sang this song.	2_Samuel
1 Samuel 7:11	The Israelites ran out of Mizpah. And the Israelites chased the Philistines to Beth-Kar. And the Israelites killed many of the Philistines.	1_Samuel
Matthew 13:7	Other seeds fell among plants [that had sharp points]. Those plants [that had sharp points] grew. And those plants [that had sharp points] surrounded the plants [that grew from those seeds]. And the plants [that had sharp points] caused [the plants [that grew from those seeds] to die].	Matthew
Acts 17:30	In the past, God did not think [that people [who did not know God] are bad]. But now God commands [all people [who are in every place] to stop doing things [which are bad.]]	Acts
Joshua 19:7	And the tribe named Benjamin also owned the towns named Ain, Rimmon, Ether, and Ashan. Therefore the tribe named Benjamin owned 4 towns.  And the tribe named Benjamin also owned the villages [that were near those towns].	Joshua
Daniel 11:8	The king of the south region will take the idols of the king of the north region to Egypt. The king of the south region will also take valuable gold plates from the king of the north region. For some years the king of the south region will not attack the king of the north region.	Daniel
2 Samuel 23:5	All of the people [who are in my(David’s) family] obey God. So God made a promise/covenant to me(David). God will keep that promise/covenant forever. God planned that promise/covenant.  And that promise/covenant is strong.  That promise/covenant saves me(David).    I(David) do not want other things.	2_Samuel
1 Samuel 6:12	Then the cows started walking toward Beth-Shemesh.  Those cows walked on that road.  The cows did not leave that road.  [While the cows were walking] the cows were shouting.  The rulers of the Philistines followed those cows to the border of Beth-Shemesh.	1_Samuel
Genesis 34:28	Thus the brothers of Dinah stole all animals [that were in the fields] and all things [that were in that city].	Genesis
Matthew 12:37	For God will say/declare [you(people) are innocent] because of the words [that you(people) said]. Or God will say/declare [you(people) are guilty] because of the words [that you(people) said]."	Matthew
Genesis 4:21	The name of Jabal's brother was Jubal.  Jubal was the first person [who played a harp and a flute].	Genesis
Daniel 4:17	This command is for all the holy angels. The angels have told all the people about the plan of God. So now all people will know [that God rules the kingdoms of men]. God is able [to give kingdoms to any person]. And God is able [to make [men [who are not important] become kings]].	Daniel
Matthew 18:33	(yesrhetorical) Should you(servant) pity the other servant [just-like I(king) pitied you(servant)]?" (statement) You(servant) should pity the other servant [just-like I(king) pitied you(servant)]."	Matthew
Titus 3:12	[Before Paul finishes writing Paul's letter] Paul (title) tells more things to Titus. I(Paul) will send Artemis or Tychicus to you(Titus). I(Paul) have decided [to stay in Nicopolis during the winter]. [After Artemis  or Tychicus arrives] you(Titus) (imp) quickly come to Nicopolis [so that you(Titus) could meet me(Paul)].	Titus
1 Samuel 16:9	Then Jesse told [Jesse's son named Shammah to walk in-front-of Samuel]. But Samuel said, ["Yahweh did not choose this man]."	1_Samuel
Acts 19:9	But some of those people did not change those people’s minds. And those people refused [to believe Paul's message]. And those people said bad things about God's Way to other people. So Paul left those people. And Paul led the people [who believe in Jesus] to the school named Tyrannus. In that place, every day Paul talked with those people [who believe in Jesus].	Acts
Genesis 41:28	God is telling you(king) about the things [that God will do soon].	Genesis
Genesis 46:23	Dan had a son named Hushim.	Genesis
2 Samuel 23:28	Zalmon was from Ahoh.Maharai was from Netophath.	2_Samuel
Joshua 7:2	Joshua sent some men from Jericho to a town named Ai. Ai was near Beth-Aven. And Ai was on the eastern side of Bethel. Joshua told those men, ["(imp) You(men) go to Ai]. And (imp) you(men) look at that region and at the people [who are living in Ai]." So those men went to Ai.	Joshua
Mark 9:11	(paragraph) Those followers/disciples asked Jesus, ["Why do the people [who teach the religious _implicit laws/Law] say [Elijah must come first _Adv [(implicit-situational) before the Christ comes]]?"]	Mark
Daniel 4:15	But you(angels) (imp) allow [the roots of the tree to be in the ground]. You(angels) (imp) tie the tree with chains of iron and chains of bronze. You(angels) (imp) allow [the dew [that comes from the sky] to be on the tree]. You(angels) (imp) make [the tree live in a field with animals].	Daniel
Mark 3:13	(title) Jesus chooses the twelve leaders/apostles. (paragraph) One day _implicit Jesus go-up a mountain. And Jesus called the people [whom Jesus wanted [to come to Jesus]]. And those people came to Jesus.	Mark
Daniel 11:28	The king of the north region will return to the king's country with great wealth. But that king will hate the people [who worship God]. That king will do all the things [that that king wants [to do]]. Then that king will continue returning to that king's country.	Daniel
Matthew 23:7	[Whenever those people are in the markets,] those people like-C [people _generic to greet those people respectfully]. And those people like-C [other people _generic to call-C those people Rabbi]. (footnote) Rabbi named the word _ExplainName of Hebrew means-C teacher.	Matthew
Nehemiah 7:6	Nebuchadnezzar [who was the king of Babylon] captured many people. And Nebuchadnezzar took those people from Judah to Babylon. The following people returned to Jerusalem and Judah. Each person returned to that person's town.	Nehemiah
Ruth 1:6	[while Naomi was living in Moab] a person told Naomi [that God was caring for God's people in Bethlehem]. God had given food to those people. So Naomi prepared [to return to Bethlehem]. Naomi's daughters-in-law also prepared [to return to Bethlehem with Naomi].	Ruth
2 Samuel 3:16	Those men took Michal to Bahurim.  But Paltiel followed Michal. And Paltiel was crying[while Paltiel followed Michal]. But Abner said to Paltiel, ["You(Paltiel) (imp) return to your(Paltiel's) house."] So Paltiel returned to Paltiel's house.	2_Samuel
Matthew 18:31	[After the other servants-B _differentNounIndex saw the thing [that the first servant did],] the other servants became very upset. So those servants went to the king [_descriptive who was those servants' master] [in order to tell the king [_descriptive who was those servants' master] about the event [that happened]].	Matthew
Genesis 44:9	[If you(servant) find that silver cup in one of our(brothers') bags] then you(servant) may kill the man [who stole that cup]. and the other brothers will become slaves of you(servant)."	Genesis
Nehemiah 12:47	So [when Zerubbabel was living] [and when Nehemiah was living] all of the people of Israel brought things for the people [who sang] and for the people [who guarded the gates]. And those people also brought things for the other people [that were in the tribe named Levi]. And the people [who were in the tribe named Levi] gave things to the son’s/descendants of Aaron.	Nehemiah
Genesis 42:22	Then Reuben said to the other brothers, ["I(Reuben) told [you(brothers) to not hurt that boy]]. but you(brothers) did not obey me(Reuben). Therefore God is punishing us(brothers) now."	Genesis
Matthew 6:33	(complex) Instead, you(people) (imp) first search/seek _routinely the kingdom-B of God . (simple) Instead, you(people) (imp) first try _routinely [to act [just-like people [whom God rules] act]]. (complex) And you(people) (imp) first search/seek _routinely God's righteousness. (simple) And you(people) (imp) first try _routinely [ to do the good/righteous things [that God wants [you(people) to do]]]. And all of those other _implicit things [(implicit-situational) that you(people) need] will also be given by God _implicitActiveAgent to you(people).	Matthew
Mark 4:22	For things are hidden by God _implicitActiveAgent [so that those things might be shown/revealed to people by God _implicitActiveAgent later _implicit]. (literal) And things [that are secrets now _implicit] will be brought by God _implicitActiveAgent into the light. (dynamic) And things [that are secrets now _implicit] will be explained by God _implicitActiveAgent.	Mark
Joshua 6:16	[After the Israelites walked around the city -iteration 7 times] the priests played the priests' trumpets loudly. Then Joshua said to the people ["Now (imp) you(people) shout!] Yahweh already gave this city to you(people)!	Joshua
Mark 10:33	Jesus _implicitNecessary said _implicitNecessary, ["You(followers) look/behold]. We(Jesus) _incl are going to Jerusalem. And the Son-of-man _1stas3rd will be given-B to the chief priests and the scribes by a person _implicitActiveAgent. Those priests and those people/scribes will judge the Son-of-man _1stas3rd. And those priests and those people/scribes will decide [the Son-of-man _1stas3rd must die]. Then those priests and those people/scribes will give-B the Son-of-Man _1stas3rd to the people [who are not Jews].	Mark
2 Samuel 3:4	David's fourth son’s name was Adonijah. Adonijah's mother’s  name was Haggith. David's fifth son’s  name was Shephatiah. Shephatiah's mother’s  name was Abital.	2_Samuel
1 Samuel 28:20	Then Saul fell on the ground immediately. And Saul lay on the ground. Saul was very afraid because of the things [that Samuel said]. Saul was also very weak [because Saul did not eat food during that day and during that night].	1_Samuel
Genesis 26:9	Then Abimelech called Isaac. and Abimelech said to Isaac, ["This woman is the wife of you(Isaac)!] Why did you(Isaac) tell me(Abimelech) [this woman is the sister of you(Isaac)]?" Isaac answered Abimelech, ["I(Isaac) was afraid [you(Abimelech) would kill me(Isaac)] [in order to marry Rebekah]]."	Genesis
Genesis 9:17	Then God said to Noah, ["The rainbow is a sign]. The rainbow will remind me(God) and all people [that I(God) made this covenant with all things [that live on the earth]]."	Genesis
Joshua 24:10	But I(Yahweh) did not listen to Balaam. So Balaam blessed you(Israelites) many times.  And I(Yahweh) saved you(Israelites) from Balaam.	Joshua
Joshua 9:19	So all of the leaders said, ["We(Israelites) made a promise to the Gibeonites in-front-of the God of Israel named Yahweh].  So we(Israelites) must not attack the Gibeonites now.	Joshua
Acts 15:17	Then (consequently) all the other people [who are in the world], even all those people [who are from other countries] [and who are also my(God's) people] will look for me(God). I(God) am God. I rule all things. I(God) am saying these words, and I am the person [who will do all these things]. (Amos 9:11-12)	Acts
Genesis 11:27	-Title Terah has a family. Terah was the father of Abram, Nahor, and Haran. And Haran was the father of Lot.	Genesis
1 Samuel 16:1	(title) God chooses David [to become the new king of Israel].  One day Yahweh said to Samuel, ["How long will you(Samuel) cry/mourn for Saul]?  I(Yahweh) will not allow [Saul to be the king of Israel]. You(Samuel) (imp) fill your(Samuel's) horn with oil. And you(Samuel) (imp) start walking. I(Yahweh) am sending you(Samuel) to Jesse [who lives in Bethlehem]. I(Yahweh) chose one of Jesse's sons [to become the new king]."	1_Samuel
Matthew 1:25	But Joseph did not sex Mary [until Mary birthed a son]. Then Joseph named that son Jesus.	Matthew
2 Samuel 7:28	Yahweh-Almighty, you(Yahweh) are God!  I(David) believe [that you(Yahweh) will do these things]. And you(Yahweh) promised [to do these good things for me(David)]. I(David) am your(Yahweh's) servant.	2_Samuel
Mark 15:30	You(Jesus) (imp) save-A yourself(Jesus) [by you(Jesus) come-down from that cross]!"	Mark
Acts 18:20	When those Jews asked Paul [to stay with those Jews], Paul said [no].	Acts
1 Samuel 7:14	Previously the Philistines defeated the Israelites. And the Philistines captured the towns [that were between Ekron and Gath]. But [while Samuel was living] the Israelites defeated the Philistines. And the Israelites captured those cities again. And the Israelites also owned the fields [that were near those towns] again. And the Israelites were not fighting the Amorites at that time.	1_Samuel
Mark 1:12	Satan (title) tells Jesus [to do bad-B things _generic]. (paragraph) And immediately the Holy-Spirit sent Jesus into the desert/wilderness from the river-Jordan _implicit.	Mark
Esther 9:29	Then Queen Esther [who was Abihail's daughter] and Mordecai wrote another letter. This letter told [the Jews to celebrate on these two days]. Then Esther put the sign of the king's ring on this letter.	Esther
1 Samuel 18:19	So Saul allowed [a man named Adriel to marry Merab].  Adriel was the son of a man named Meholah.	1_Samuel
1 Samuel 12:18	Then Samuel prayed to Yahweh. On that same day Yahweh sent thunder and rain. Then the people became very afraid of Yahweh and Samuel.	1_Samuel
Matthew 25:43	[When I(king) was from another country,] you(people) did not invite [me(king) to enter your(people's) houses _implicit]. (literal) [When I(king) was not wearing clothes,] you(people) did not put clothes on me(king). (dynamic) [When I(king) needed clothes,] you(people) did not give clothes to me(king). [When I(king) was sick] [and when I(king) was in prison,] you(people) did not care-A for me(king)."	Matthew
1 Samuel 2:26	Samuel continued to grow. And Samuel pleased Yahweh and the people.	1_Samuel
1 Samuel 3:4	Then Yahweh called Samuel. And Samuel answered, ["I(Samuel) am at this place."]	1_Samuel
2 Samuel 11:8	Then David said to Uriah, ["(imp) You(Uriah) go to your(Uriah's) house]. And (imp) you(Uriah) wash your(Uriah's) feet." David (implicit-info) wanted [Uriah to sex Uriah's wife [so that Uriah would think [that Uriah was the father of Bathsheba's baby]]].So Uriah left the palace. And the king sent a gift to Uriah.	2_Samuel
1 Samuel 22:18	Then the king ordered Doeg, ["You(Doeg) (imp) kill the priests]." So Doeg [who was from Edom] killed the priests. On that day Doeg killed 85 men [who were priests].	1_Samuel
2 Samuel 19:40	[When the king went across the Jordan River] Kimham went with the king. All of the soldiers [that were from Judah]and half of the soldiers [that were from Israel] took the king to the other side of the Jordan river.	2_Samuel
Matthew 23:10	And you(followers) should not be called masters-B by other people _implicitActiveAgent. For you(followers) have 1 master [_descriptive who is the Christ].	Matthew
Matthew 11:19	[When the Son-of-Man _1stAs3rd came,] the Son-of-Man _1stAs3rd was eating good food _implicit. And the Son-of-Man _1stAs3rd was drinking alcohol _implicit. So the people _frameInferable say, ["This man eats too much food]. And this man drinks too much alcohol. And this man is a friend of tax collectors and of sinners". But [when a person is wise,] the things [that a person does] show to people _implicit that person's wisdom _inLDV.	Matthew
