reference	verse	book
Matthew 13:17	For I(Jesus) am telling you(followers) the truth. Many prophets and good/righteous people wanted [to see the things [that you(followers) see]]. But those people _prophetsAndRighteous did not see those things. Those people _sameAsLastNounIndex wanted [to hear the things [that you(followers) hear]]. But those people did not hear those things.	Matthew
Mark 9:8	(paragraph) Suddenly those followers/disciples saw [Jesus was now the only person [who was with those followers/disciples]] [when those followers/disciples looked around that place] . (implicit-situational) Moses and Elijah were not there.	Mark
Joshua 11:15	Previously Yahweh commanded [Moses to do certain things].  And Moses commanded [Joshua to do those things].  So Joshua did those things.  Joshua did all of the things [that Yahweh commanded [Moses to do]].	Joshua
Genesis 11:23	Serug lived for 200 years [after Nahor was born]. and Serug had other children.	Genesis
Mark 6:54	[When Jesus and those followers/disciples go-out from the boat,] people immediately recognized Jesus.	Mark
Mark 13:30	I(Jesus) tell the truth to you(followers) . Some _implicit people of this time/generation will still be alive [when these events happen].	Mark
Genesis 19:15	[When the sun rose on the next day] the 2 angels told Lot [to leave the city quickly]. The 2 angels said, ["You(Lot) (imp) leave this city!] You(Lot) (imp) take-away your(Lot's) wife and your(Lot's) 2 daughters from this city. Then you(Lot) will not die [when Yahweh punishes this city]."	Genesis
Joshua 10:2	So Adoni-Zedek and the people [that Adoni-Zedek ruled] became very afraid. Gibeon was a large city. And all of the men [who lived in Gibeon] fought well.	Joshua
Acts 1:9	[After Jesus said these things] Jesus was lifted from the earth to the sky by God.  [While the apostles watched [Jesus being lifted by God]] Jesus went into a cloud.  Then the apostles were not able [to see Jesus].	Acts
Genesis 43:11	Then Jacob said to Jacob's sons, ["[If you(sons) must take Benjamin] then you(sons) (imp) also take a gift to that official].  You(sons) take the best crops [that we(Jacob) grow in our(Jacob's) land]]. You(sons) (imp) give those crops to that official.  You(sons) (imp) give medicine, honey, spices, myrrh, pistachios and almonds to that official.	Genesis
Esther 9:26	Therefore the Jews called those days Purim. The Jews decided [to remember those days] [because Mordecai sent letters to the Jews]. The Jews wanted [to remember all the events [that had happened on those days]].	Esther
Matthew 16:3	And in the morning you(Pharisees) say, ["Today there will be a storm]. For the sky is red. And there are many dark clouds." You(Pharisees) know-how [to understand the weather _implicit [by looking at the sky]]. But you(Pharisees) are not able [to understand the signs-B of the things-B [that are happening now _implicit]].	Matthew
Joshua 10:34	Then Joshua and all of the Israelites went from Lachish to Eglon. Then the Israelites camped near Eglon.  And the Israelites attacked Eglon.	Joshua
Daniel 5:1	[After king Nebuchadnezzar died] Nebuchadnezzar's son became the king. The name of Nebuchadnezzar's son was Belshazzar. One day King Belshazzar had a big party. So Belshazzar invited [1000 important people to come to the palace]. [When those people came to the palace] Belshazzar drank wine with those people.	Daniel
2 Samuel 22:31	God's plans are perfect.    Yahweh's words are right.    Yahweh protects the people [who trust Yahweh].	2_Samuel
Matthew 3:14	But John tried [to refuse [to baptize Jesus]]. John said, [" I(John) _emphasized need [to be baptized by you(Jesus) _emphasizedOnlyIf2ndNounCanBeEmphasized]]. Why _implicit do (rhetorical) you(Jesus) come to me(John) [(implicit-situational) so that you(Jesus) would be baptized by me(John) ]? You(Jesus) (statement) should not come to me(John) [(implicit-situational) so that I(John) would baptize you(Jesus)]!"	Matthew
Ruth 1:1	Elimelech (title) and Naomi move from Bethlehem to Moab.  [When judges were ruling Israel] many people [who were living in Israel] did not have enough food. A certain man was from Bethlehem [which was in Judah]. That man, that man's wife, and that man's two sons moved from Bethlehem to a country named Moab [in order to live in Moab for a few years].	Ruth
Genesis 35:6	Then Jacob and all the people [who were with Jacob] went to a city named Luz. People [who are living today] call Luz Bethel. Luz is in Canaan.	Genesis
Matthew 8:25	The followers/disciples went to Jesus _implicit. And those followers/disciples wake-up Jesus. Those followers/disciples said, ["Lord-B , you(Jesus) (imp) save us(followers) _excl !] We(followers) will die in water !"	Matthew
Matthew 26:1	(title) People plan/plot [to take-away/arrest Jesus]. _paragraph [When Jesus finished saying all these things-C,] Jesus said to Jesus's followers/disciples the following words.	Matthew
Genesis 28:7	and Esau also find-out [that Jacob obeyed the father of Jacob and the mother of Jacob]. Jacob went to northwest Mesopotamia.	Genesis
Genesis 38:15	[When Judah saw [Tamar sitting by the gate]] Judah thought [that Tamar was a prostitute] [because Tamar covered Tamar's face with a veil].	Genesis
Matthew 7:17	Similarly, every good tree produces good fruit. But every bad tree produces bad fruit.	Matthew
Genesis 24:17	The servant ran to Rebekah. and the servant said to Rebekah, ["Please you(Rebekah) (imp) give water [that is in your(Rebekah's) jar] to me(servant)."]	Genesis
2 Samuel 14:20	Your(David's) servant named Joab wants [you(David) to become happy]. My(woman's) master, you(David) are wise [like God's angels are wise]. You(David) know all of the things [that happen on the earth]."	2_Samuel
1 Samuel 4:19	(title) The glory of God leaves Israel.  Eli’s daughter-in-law [who was the wife of Phinehas] was pregnant.  That daughter-in-law was almost ready [to birth the baby].  That daughter-in-law heard [that the Philistines captured the Ark-of-the-Covenant]. And that daughter-in-law also heard [that that daughter-in-law's father-in-law named Eli was dead]. And that daughter-in-law also heard [that that daughter-in-law's husband named Phinehas was dead]. Then that daughter-in-law began to birth that daughter-in-law's baby. [While that daughter-in-law was birthing the baby], that daughter-in-law had much pain.	1_Samuel
Nehemiah 7:62	642 men [that were descendants of Delaiah, Tobiah and Nekoda] returned.	Nehemiah
Joshua 10:27	[While the sun was setting] Joshua ordered [Joshua's soldiers to take the kings' bodies from the poles]. Then the soldiers threw those bodies into the same cave [that the kings hid in previously]. Then the soldiers put many stones in-front-of that cave [so that people could not enter that cave].  And those stones are still in-front-of that cave today.	Joshua
Genesis 48:13	Then Joseph brought Ephraim and Manasseh toward Israel.  Ephraim was at Joseph's right side. And Ephraim was near Israel's left hand. And Manasseh was at Joseph's left side. And Manasseh was near Israel's right hand. Joseph brought Joseph's sons close to Israel.	Genesis
Nehemiah 10:14	The following leaders put marks on the agreement. Parosh, Pahath-Moab, Elam, Zattu, Bani,	Nehemiah
Genesis 29:9	[While Jacob was talking to the shepherds] Rachel brought to this well the sheep of Rachel's father. Rachel cared for the sheep of Rachel's father.	Genesis
2 Samuel 19:36	I(Barzillai) will go across the Jordan River with you(David). But why should you(David) give good things to me(Barzillai)?	2_Samuel
1 Samuel 9:10	So Saul said to Saul's servant, ["Ok]. Let us(Saul) go." So Saul and the servant started walking to the town [that the man/prophet lived in].	1_Samuel
Daniel 7:23	Daniel continued to write, ["The person [who was near me(Daniel)] explained the fourth animal to me(Daniel)]. The person said, ["The fourth animal is like another king]. There will be a fourth kingdom on the earth. That kingdom will be different from the other kingdoms. That kingdom will rule the whole earth. That kingdom will walk on the earth. And that kingdom will break the earth into pieces.	Daniel
Genesis 46:1	-Title Jacob goes to Egypt.  So Jacob started to travel to Egypt.  Jacob took all the things [that Jacob owned]. [When Jacob came to a city named Beersheba] Jacob sacrificed animals to the God of Jacob's father named Isaac.	Genesis
2 Samuel 9:9	Then David called Saul’s servant named Ziba. And David said to Ziba, ["Saul was your(Ziba's) master.] I(David) gave all of the things [that Saul and Saul’s family owned] to Saul's grandson named Mephibosheth.	2_Samuel
Genesis 42:23	[While Joseph's brothers spoke to each-other(brothers)] Joseph pretended [that Joseph did not understand the language [that the brothers were speaking]].  But Joseph understood all the things [that Joseph's brothers said].  A servant of Joseph [who spoke the language [that Joseph's brothers spoke]][and who also spoke the language [that Egyptians spoke]] spoke to the brothers for Joseph.  So Joseph's brothers did not know [that Joseph understood all the things [that Joseph's brothers said]].	Genesis
Acts 19:7	The number of people [who were in that group] was about twelve.	Acts
Genesis 41:41	Then the king said to Joseph, ["You(Joseph) are my(king's) chief official].  You(Joseph) will rule all the people [who live in Egypt]."	Genesis
Matthew 26:36	(title) Jesus prays in the garden of tree-olive named _modifyingGarden Gethsemane . _paragraph Then Jesus went with Jesus's followers/disciples to a place named Gethsemane. And Jesus said to Jesus's followers/disciples, ["You(followers) (imp) sit-down here]. And I(Jesus) will go to a place [that is near this place] [in order to pray]."	Matthew
Philemon 1:8	Paul (title) asks [Philemon to accept Onesimus]. I(Paul) want [you(Philemon) to do a certain thing]. And you(Philemon) should do this thing. [Because Christ has given authority to me(Paul)] I(Paul) am able [to command [you(Philemon) to do this thing]].	Philemon
Genesis 28:2	You(Jacob) (imp) go to the house of the father of the mother of you(Jacob) named Bethuel.  The house of Bethuel is in northwest Mesopotamia. The brother of the mother of you(Jacob) named Laban lives in that house. You(Jacob) (imp) marry one of the daughters of Laban.	Genesis
1 Samuel 25:36	(title) Nabal dies.  [When Abigail returned to Nabal], Nabal was in the house. And Nabal was having a feast  [just-like kings have feasts].  Nabal was very happy.  And Nabal was very drunk.  So Abigail did not talk to Nabal until the next morning.	1_Samuel
Mark 5:26	That woman went to many doctors. But those doctors caused [that woman to much suffer]. And that woman spent all of that woman's money [(implicit-situational) in-order-to pay those doctors]. But that woman did not become more healthy. Instead, that woman became more sick .	Mark
Genesis 5:13	Kenan lived for 840 years [after Mahalalel was born].  Kenan also had other children.	Genesis
Acts 20:5	Those men started traveling [while we(disciples) were in Greece] And those men waited for us(disciples) at the city named Troas.	Acts
Genesis 36:35	[After Husham died] Hadad [who was the son of Bedad] became king. Bedad had defeated the Midianites in Moab.  Hadad was born in a city named Avith.	Genesis
1 Samuel 20:7	You(Jonathan) (imp) tell (implicit-info) your(Jonathan’s) father those things.  [If your(Jonathan's) father does not become angry] then Saul will not hurt me(David). But [if Saul becomes angry] then Saul certainly wants [to hurt me(David)].	1_Samuel
Genesis 5:26	Methuselah lived for 782 years [after Lamech was born].  Methuselah also had other children.	Genesis
Joshua 16:9	Many of the towns [that the families of Ephraim received] were in the region [that the families of Manasseh owned]. But the people [that were in the tribe named Ephraim] owned those towns and the fields [that were near those towns].	Joshua
Genesis 15:5	Then Yahweh led Abram outside the tent. and Yahweh said, ["You(Abram) (imp) look at the sky]. You(Abram) are not able [to count the stars]. You(Abram) will have many descendants.  People will not be able [to count your(Abram's) descendants] [just-like you(Abram) are not able [to count the stars]]."	Genesis
Matthew 26:65	_paragraph Then the chiefest priest tore the chiefest priest's clothes [because (implicit-situational) the chiefest priest was very angry]. And the chiefest priest said, ["This man much insulted God!] (rhetorical) Why do we(priests) need [more people to say bad things about this man [in order to (implicit-situational) decide [to punish this man]]?] (statement) We(priests) _incl do not need [more people to say bad things about this man] [in order to (implicit-situational) decide [to punish this man]]. You(priests) heard [this man much insult God [by (implicit-situational) saying [this man is equal to God]]].	Matthew
1 Samuel 20:29	David said, ["You(Jonathan) (imp) let [me(David) go]]. My(David's) family will give/offer a gift/sacrifice in Bethlehem. And my(David's) brother ordered [me(David) to come]. So you(Jonathan) (imp) allow [me(David) to go] [because I(David) am your(Jonathan's) friend]." So David is not eating with us(Jonathan) [because David went to Bethlehem]."	1_Samuel
Joshua 23:6	So (imp) You(Israelites) be very strong.  And you(Israelites) (imp) always carefully obey all of the laws [that Moses wrote in the book]. You(Israelites) (imp) do not break those commands.	Joshua
Matthew 13:45	_paragraph I(Jesus) will tell you(people) another parable. (complex) The kingdom-B of heaven is-U like a merchant [who is searching for valuable jewelry/pearls _plural]. (simple) [When people become God's children,] those people are-U like a merchant [who is searching valuable jewelry/pearls _plural].	Matthew
2 Samuel 20:6	Then David said to Abishai, ["Bikri's son named Sheba is more dangerous than Absalom]. (imp) You(Abishai) take my(David's) soldiers. And (imp) you(Abishai) chase Sheba. (imp) You(Abishai) go quickly. [If Sheba hides in a city [that has strong walls]] then Sheba will escape from us(David)."	2_Samuel
1 Samuel 26:5	Then at night David went to the place [that Saul was camping at].  And David saw the place [that Saul and Abner were sleeping at]. Abner was the son of Ner.  And Abner was the captain of Israel's army. Saul was sleeping in the middle of the camp. And all of the soldiers were sleeping around Saul.	1_Samuel
Acts 19:2	And Paul asked those people, ["[When you(disciples) believed in Jesus], did the Holy Spirit come to you(disciples)?"] But those people [who believe in Jesus] said to Paul, ["No. We(disciples) have not even heard [that a Holy Spirit exists.]"]	Acts
Esther 2:13	[Before a girl went to the king] Hegai gave all the things [that the girl wanted] to the girl.	Esther
Matthew 4:3	The devil [ _descriptive who tempts people _genericImplicit] came to Jesus. And the devil said to Jesus, ["[If you(Jesus) are the Son of God,] you(Jesus) (imp) tell these stones [to become bread] "].	Matthew
Acts 21:33	The man [who ruled the soldiers] walked to Paul. And the man [who ruled the soldiers] caught Paul. And the man [who ruled the soldiers] commanded those soldiers [to tie Paul with two chains]. Then the man [who ruled the soldiers] asked the crowd questions [that were about Paul]. And the man [who ruled the soldiers] asked the crowd, “[what bad things did Paul do]?”].	Acts
Matthew 21:1	(title) Jesus enters Jerusalem [just-like a king enters a city]. _paragraph [Before Jesus and Jesus's followers/disciples came to Jerusalem,] Jesus and Jesus's followers/disciples came to Bethphage named the village _implicitExplainName [_descriptive which was on mount-Olives]. Jesus sent 2 followers/disciples to the next village _implicitNecessary.	Matthew
Matthew 12:20	(literal) This person will not break a branch/reed [that is bending]. (dynamic) This person will not hurt _implicitNecessary people _implicitNecessary [who are weak] [just-like a person does not break a branch/reed [that is bending]]. (literal) This person will not cause [a lamp [that almost stopped burning] to stop burning]. (dynamic) This person will not hurt _implicitNecessary those people _implicitNecessary [just-like a person does not cause [a lamp [that almost stopped burning] to stop burning]]. (complex) This person will continue to be _implicitNecessary gentle _implicitNecessary [until this person causes [justice to win]]. (simple) This person will continue to be _implicitNecessary gentle _implicitNecessary [until this person causes [things-D [that are fair/just] to win]].	Matthew
Esther 3:12	On April eighteen Haman called the king's secretaries. Then the secretaries wrote all the words [that Haman said]. The secretaries wrote these letters with many languages. Then the secretaries wrote the king's name on the letters. And the secretaries put the sign of the king's ring on these letters. Then the secretaries gave the letters to messengers.	Esther
Joshua 14:14	And Hebron still belongs to the family of Caleb today.  Caleb was the son of Jephunneh [who was a Kenizzite]. That city still belongs to Caleb's descendants [because Caleb obeyed the God of the Israelites named Yahweh completely].	Joshua
2 Samuel 21:21	That man shouted/criticized to the Israelite soldiers.  Then a man named Jonathan killed that man. Jonathan was the son of Shimeah [who was David’s brother].	2_Samuel
Acts 1:23	So the apostles told two men [to stand in front of the people].  One man's name was Joseph-Barsabbas.  People called that man Justus.  And the other man's name was Matthias.	Acts
2 Samuel 18:17	Then Joab’s soldiers took Absalom’s body from the tree. And those men threw Absalom's body into a large hole [that was in the forest]. Then those men filled that hole with many stones. Then all of the Israelites [who followed Absalom] ran to the Israelites’ houses.	2_Samuel
2 Samuel 13:31	Then King David tore David’s clothes [in order to (implicit-info) show people [that David was very sad]]. And David lay on the ground. All of David’s servants also tore those servants’ clothes.	2_Samuel
Genesis 29:17	Leah was not beautiful. but Rachel was very beautiful.	Genesis
1 Samuel 18:25	Then Saul said, ["You(servants) (imp) say to David, ["The king does not want [you(David) to pay much money [in order to marry Saul's daughter]]]]. Saul only wants [you(David) to bring the foreskins of 100 Philistine soldiers to Saul]. Saul wants [you(David) to kill Saul's enemies]."" But Saul was hoping [that the Philistine soldiers would kill David [when David attacked the Philistine soldiers]].	1_Samuel
Mark 14:13	So Jesus _paragraph sent-A 2 of Jesus's followers/disciples to Jerusalem _implicit . Jesus said to those 2 followers/disciples, ["You(followers) _dual (imp) go into the city of Jerusalem _implicit]. A man [who is carrying a container/pitcher [that contains water]] will meet-A you(followers) _dual. You(followers) _dual (imp) follow-A that man.	Mark
2 Samuel 3:25	You(David) know Abner well. Abner came to  this place [in order  to trick you(David)]. Abner came to you(David) [in order to learn about your(David's) plans]."	2_Samuel
Joshua 21:37	The tribe named Reuben also gave the towns named Kedemoth and Mephaath to those families. And the tribe named Reuben also gave the fields [that were near those 4 towns] to those families.	Joshua
Matthew 10:23	[When you(disciples) are persecuted by people _implicitActiveAgent at a place,] you(disciples) (imp) escape to another place. I(Jesus) am telling you(disciples) the truth. You(disciples) will not finish going through the towns of Israel [before the Son-of-Man _1stAs3rd comes].	Matthew
Acts 17:25	And human hands do not serve this God, because this God does not need anything. This God gives life, breath, and all things to all people.	Acts
Esther 9:24	Haman was Hammedatha's son. Hammedatha was an Agagite. Haman was the enemy of the Jews. Haman had planned [to kill all the Jews]. Haman had used lots [in order to choose a day [that Haman should kill the Jews on]].	Esther
1 Samuel 19:20	So Saul sent some men [to capture David]. But those men saw a group of prophets.  Those prophets were telling/prophesying God’s messages to people.  And Samuel was the leader of those prophets. And Samuel was standing in-front-of those men. Then the Spirit of God entered Saul’s men. And those men also started telling/prophesying God’s messages to people.	1_Samuel
Genesis 25:4	Midian had sons named Ephah, named Epher, named Hanoch, named Abida, and named Eldaah. All these people were descendants of Abraham and of Keturah.	Genesis
Acts 15:38	But Paul did not think [that Paul and Barnabas should take John Mark], because John Mark left the apostles [when the apostles were in Pamphylia] [and because John Mark had not stopped working with the apostles].	Acts
Mark 11:28	And those chief priests, those people/scribes, and those older leaders asked Jesus, ["With what authority do you(Jesus) do these things?] Or who gave you(Jesus) that authority [so that you(Jesus) could do these things]?"	Mark
Matthew 27:41	Similarly the chief priests, the people [who teach the religious laws] and the old leaders were also laughing/mock at Jesus.	Matthew
Matthew 15:11	Things [that enter a person through that person's mouth] are not able [to cause [that person to become religiously/ritually dirty]]. Instead, the things _emphasized [that come-out from a person's mouth] cause [that person to become religiously/ritually dirty]."	Matthew
Joshua 15:46	Yahweh also gave the region [that was on the western side of Ekron] to the tribe named Judah. And Yahweh gave all of the fields and small towns [that were near Ashdod] to the tribe named Judah.	Joshua
Matthew 28:6	Jesus is not here. Jesus became alive again [just-like Jesus said previously [Jesus will become alive again [after (implicit-situational) people kill Jesus [by putting Jesus on a cross]]]]. You(women) (imp) come. And you(women) (imp) see the place [that Jesus's body lay-B at].	Matthew
2 Samuel 15:33	David said to Hushai, ["[If you(Hushai) go with me(David)] then I(David) will have to take care of you(Hushai)].	2_Samuel
Mark 13:21	In those days [(implicit-situational) when people will much suffer], a person might say to you(followers) , ["You(followers) (imp) look!] Here is the Christ!" Another _implicit person might say, ["You(followers) (imp) look!] There is the Christ!" But you(followers) (imp) do not believe-A those people _implicitNecessary.	Mark
Genesis 28:1	–Title Isaac sends Jacob to Laban [in-order-to Jacob marry one of the daughters of Laban].  Then Isaac called Jacob. and Isaac blessed Jacob. and Isaac said to Jacob, ["You(Jacob) must not marry a woman [that is from Canaan].]	Genesis
Nehemiah 12:26	Those people served God _implicit during the time [when Joiakim was living].  Joiakim was a son of Joshua [who was a son of Jozadak]. That time was also the time [when Nehemiah was the leader/governor] and the time [when Ezra [who taught the religious laws to people] was the priest].	Nehemiah
2 Samuel 11:25	Then David said to that messenger, ["You(messenger) (imp) say to Joab, ["You(Joab) (imp) do not be upset [because several soldiers died]]]. Soldiers always die [when soldiers fight each-other(soldiers)]. (imp) You(Joab) continue attacking that  city.  And (imp) you(Joab) destroy that city." (imp) You(messenger) say those things [in order to encourage Joab]."	2_Samuel
Matthew 5:28	But I(Jesus) tell you(people) [a man [who looks at a woman [(implicit-situational) who is not that man's wife]] [and who wants/desire [to sex that woman]] already sexes that woman [who is not the wife of that man] in that man’s heart].	Matthew
2 Samuel 14:19	The king asked, ["Did Joab tell [you(woman) to say these words]?]"The woman answered, ["My(woman's) master, yes].   Your(David's) servant named Joab told [me(woman) to say these words to you(David)].	2_Samuel
Joshua 22:19	[If you(people) are not able [to worship Yahweh in your(people's) land]] (imp) you(people) come to our(Israelites') land. Yahweh's tabernacle is in our(Israelites') land. We(Israelites) will share our(Israelites') land with you(people). And you(people) may live in our(Israelites') land. But (imp) you(people) do not sin against Yahweh [by building another altar for yourselves(people)]. We(Israelites) already have the altar of our(Israelites') God named Yahweh.	Joshua
Genesis 30:4	So Rachel sent the female slave of Rachel named Bilhah to Jacob. and Jacob sexed Bilhah.	Genesis
Titus 1:12	Previously a certain person lived in Crete. And the other people [who lived in Crete] thought [that that person spoke messages [that the gods told that person]]. That person said, "[The people [who live in Crete] lie]. Those people are like bad animals. Those people are lazy. And those people eat too much food."	Titus
Joshua 9:5	And those men put old sandals on the men's feet.  Those men wore old clothes. And those men got old dry bread.	Joshua
Titus 1:1	I(Paul) am Paul. I(Paul) serve God. And Jesus Christ chose me(Paul) [to be a representative of Jesus Christ].  Jesus Christ sent me(Paul) to the people [that God chose] [so that I(Paul) would help  those people [to trust God]]. And Jesus Christ sent me(Paul) to those people [so that I(Paul) would help those people [to know things [that are true]]]. God caused [me(Paul) to do these things] [so that  those people would please God].	Titus
Genesis 1:17	God put all these lights in the sky [in-order-to the lights shine on the earth].	Genesis
Mark 15:13	That crowd shouted-A, ["You(Pilate) (imp) kill Jesus [by putting Jesus on a cross]!"]	Mark
2 Samuel 10:9	Joab saw [that the enemies' soldiers were in front of Joab and behind Joab]. So Joab chose the best Israelite soldiers.  Then Joab told [those soldiers to fight the Aramean soldiers].	2_Samuel
Nehemiah 1:2	Hanani [who was one of my(Nehemiah's) brothers] and some other men came to Susa from Judah. I(Nehemiah) asked those men about the Jews [that were brought to Babylon by soldiers] [but returned to Judah]. I(Nehemiah) also asked those men about the city named Jerusalem.	Nehemiah
2 Samuel 19:14	All of the people [who were in the tribe named Judah] loved David again. Those people agreed [that those people wanted [David to return to Jerusalem]]. So those people sent a message to the king. The message said, ["You(David) and your(David's) servants, you(David) (imp) return to Jerusalem]."	2_Samuel
2 Samuel 19:22	But David said, ["Sons of Zeruiah, this man did not curse you(sons)]. Today you(Abishai) are not helping me(David).  We(David) will not kill a person in Israel today. Today I(David) know [that I(David) am the king of Israel.]"	2_Samuel
Nehemiah 12:7	Sallu, Amok, Hilkiah, and Jedaiah. Those men were the leaders of the priests and the other priests [who worked with those leaders] during the time [when Joshua was living].	Nehemiah
Genesis 46:12	Judah had sons named Er, named Onan, named Shelah, named Perez, and named Zerah. But Er and Onan died [before Jacob went to Egypt]. Perez had sons named Hezron and named Hamul.	Genesis
2 Samuel 24:12	Yahweh said to Gad, ["(imp) You(Gad) go to David]. And (imp) you(Gad) say to David, ["Yahweh says, ["I(Yahweh) will punish Israel]]. I(Yahweh) will give three choices to you(David).  And I(Yahweh) will let [you(David) choose the thing [that I(Yahweh) will do to Israel]]. " "	2_Samuel
2 Samuel 19:28	I(Mephibosheth) expected [you(David) to kill all of my(Mephibosheth's) grandfather’s descendants]. But you(David) did not kill those people. And you(David) allowed [me(Mephibosheth) to eat with you(David) at your(David's) table]. So I(Mephibosheth) will not ask [you(David) to do other things for me(Mephibosheth)]."	2_Samuel
Genesis 3:7	Immediately the man and the woman realized [that the man and the woman were naked].  The man and the woman were ashamed.  So the man and the woman made clothes with some leaves of a fig tree.  And the man and the woman covered the bodies of the man and of the woman.	Genesis
Genesis 31:43	Then Laban said to Jacob, ["These women are my(Laban's) daughters]. These children are my(Laban's) children. And these animals are my(Laban's) animals. All the things [that are in this place] belong to me(Laban). But am I(Laban) (rhetorical-question) able [to keep my(Laban's) daughters and the children [that my(Laban's) daughters birthed]]? But I(Laban) (rhetorical-statement) am not able [to keep my(Laban's) daughters and the children [that my(Laban's) daughters birthed]].	Genesis
2 Samuel 6:2	Then David and David's soldiers went to Baalah [in order to bring God's Ark of the Covenant to Jerusalem]. Baalah was in Judah. The Ark of the Covenant's name is Yahweh-Almighty's name. There are two gold angels on the top  of the Ark of the Covenant. Yahweh sits on Yahweh's throne [that is between those two angels].  Baalah (footnote) is Kiriath-Jearim.	2_Samuel
Mark 10:29	Jesus said, ["I(Jesus) tell the truth to you(followers)]. A person might leave that person's house, that person's brothers, that person's sisters, that person's mother, that person's father, that person's children, or that person's farms because of me(Jesus) and the Good-News.	Mark
1 Samuel 20:23	You(David) (imp) remember the things [that you(David) and I(Jonathan) talked about]. Yahweh sees/witnesses you(David) and me(Jonathan) forever."	1_Samuel
Acts 15:21	"Those Jews [who believe in Jesus] should not do any of those things, because [since a long time ago], people have told every city [about Moses' law]. And those people have read Moses' law [in every Jewish church] [on the seventh day of every week.]"]	Acts
Nehemiah 6:17	In those days the rulers of Judah sent many letters to Tobiah. And Tobiah sent letters to those rulers.	Nehemiah
Matthew 9:27	(title) Jesus heals people [who are blind] and people [who are not able [to talk]]. _paragraph [While Jesus was leaving that place,] 2 men [who were blind] followed-A Jesus. Those 2 men cry-out to Jesus _implicit, ["Son of king _implicit David, you(Jesus) (imp) pity us(men)!"]	Matthew
Joshua 15:18	[After Othniel married Acsah] Acsah wanted [Othniel to ask [Acsah's father to give more land to Acsah]]. So Acsah went to Acsah's father. [After Acsah got off Acsah's donkey], Caleb asked Acsah, ["What do you(Acsah) want?"]	Joshua
Mark 15:4	So Pilate asked-A Jesus another question. Pilate asked, ["Will you(Jesus) not answer?] You(Jesus) (imp) think about all the bad-A things [that these priests said about you(Jesus)]."	Mark
Genesis 24:34	The servant said, ["I(servant) am Abraham's servant.]	Genesis
2 Samuel 16:4	Then the king said to Ziba, ["I(David) will give all of the things [that belonged to Mephibosheth]to you(Ziba)."]Then Ziba said, ["I(Ziba) bow to you(David)]. My(Ziba’s) master and my(Ziba’s) king, I(Ziba) hope [that I(Ziba) will always please you(David)]."	2_Samuel
Daniel 3:25	The king said, ["But I(king) see [four men walking in the fire]]. Those men are not tied with ropes. And those men do not have pain. The fourth man looks like a son of the gods."	Daniel
Matthew 5:42	You(person) (imp) give to a person the things [that a person asks you(person) for]. And you(person) (imp) do not refuse [to let [a person borrow things from you(person)]].	Matthew
Joshua 6:6	Joshua was the son of a man named Nun. Joshua called the priests. And Joshua said to the priests, ["(imp) You(priests) carry the ark-of-the-covenant]. And (imp) you(priests) tell [7 priests to carry trumpets]. Those 7 priests must walk in-front-of the ark-of-the-covenant."	Joshua
1 Samuel 31:7	At that time Israelites were living near the valley-Jezreel and on the other side of the river-Jordan. Those Israelites saw [the Israelite army run-away from the Philistines]. And those Israelites saw [that Saul and Saul's sons were dead].  Then those Israelites left those cities. And those Israelites run-away/fled. Then the Philistines moved into those cities.	1_Samuel
Genesis 10:16	Canaan was also the ancestor of the Jebusite, Amorite, Girgashite.	Genesis
2 Samuel 21:7	But the king protected Jonathan’s son named Mephibosheth. Jonathan was Saul’s son. David protected Mephibosheth [because David promised Jonathan in front of Yahweh [that David would take care of Mephibosheth]].	2_Samuel
Genesis 44:26	But we(Judah) said to our(Judah's) father, ["We(Judah) will not go to Egypt [unless our(Judah's) youngest brother is with us(Judah)]].   We(Judah) will not see that man [unless our(Judah's) youngest brother is with us(Judah)]."	Genesis
Genesis 21:2	Sarah birthed the son of Abraham [when Abraham was very old].  Sarah birthed the son at the time [that Yahweh had promised Sarah [that Sarah would birth the baby]].	Genesis
2 Samuel 1:17	(title) David sings a song [that is about Saul and Jonathan]. David was very sad.   So David sang a song [that was about Saul and Saul's son named Jonathan].	2_Samuel
Genesis 7:15	All these animals came to Noah. and all these animals entered the boat.  A male animal and a female animal entered the boat at the same time.  all kinds of animals [that  live on the earth] entered the boat.	Genesis
Nehemiah 12:10	Joshua was the father of Joiakim. Joiakim was the father of Eliashib. Eliashib was the father of Joiada.	Nehemiah
Matthew 11:25	(title) The Father shows himself(Father) to people through Jesus. _paragraph [After Jesus said those things,] Jesus said, ["Father, Lord-A of heaven and earth, I(Jesus) praise you(Father) [because you(Father) did not show/reveal these things to the wise people and the powerful people]]. (literal) But you(Father) showed/reveal these things to people [who are _be-U like children]. (dynamic) But you(Father) showed/reveal these things to people [who are not powerful].	Matthew
Joshua 15:40	And the tribe named Judah owned the towns named Cabbon, Lahmas, and Kitlish.	Joshua
Joshua 7:26	Then the people put many stones on Achan's body. Those stones are still at that place today. [After the people killed Achan's family] Yahweh stopped being angry. So people called that place valley-Achor.	Joshua
1 Samuel 4:12	On that day a man [who was in the tribe named Benjamin] ran from the battle to Shiloh. That man tore that man's clothes. And that man put dust on that man's head [because that man was very sad (implicit-info)].	1_Samuel
