reference	verse	book
Mark 12:1	(title) Jesus tells a parable [that is about evil people [who grow crops]]. (paragraph) Then Jesus began telling parables to the people _frameInferable. Jesus said, ["A certain man planted a garden of fruit/grapes]. And that man built a wall-B around that garden of fruit/grapes. And that man built a place [where people _generic squeeze fruit/grapes _generic [in-order-to make wine _generic]]. And that man  built a tower [that people _generic were able [to watch the garden of fruit/grapes] at]. Then that man rented that garden of fruit/grapes to people [who grow crops] . And that man traveled to a place [that was far-away-from that place].	Mark
Genesis 32:27	The man said to Jacob, ["What is your(Jacob's) name?"]  And Jacob answered, ["My(Jacob's) name is Jacob."]	Genesis
2 Samuel 14:1	(title) Absalom returns to Jerusalem. Joab [who was Zeruiah's son] knew [that King David missed Absalom very much].	2_Samuel
Genesis 11:24	[When Nahor was 29 years old] Nahor had a son named Terah.	Genesis
Nehemiah 12:44	At that time the leaders _passivenoagent chose/appointed men [to oversee the rooms [that people stored things in]]. The priests _passivenoagent put the gifts [that people gave], the first part of the grain [that people harvested], and ten of the things [that people gained] in those rooms. The religious laws said [that the people must bring those things from the fields [that were near the towns] to those rooms for the priests and for the people [who were in the tribe named Levi]]. The _passive priests [who served God _implicit in the temple] and the people [who were in the tribe named Levi] [and who served God in the temple] pleased the people [who were from Judah].	Nehemiah
Mark 10:40	But I(Jesus) do not have authority [in-order-to choose the people _dual [who will sit at my(Jesus's) right side and my(Jesus's) left side]]. Those seats _frameInferableDual are for the people [whom those seats were prepared-C by God _implicitActiveAgent for]."	Mark
Genesis 30:22	Then God was merciful to Rachel. and God answered Rachel's prayer.  God allowed [Rachel to become pregnant].	Genesis
2 Samuel 24:21	Then Araunah said, ["My(Araunah's) master, why did you(king) come to me(Araunah)]? I(Araunah) am your(king’s) servant." David answered, ["I(David) came [in order to buy the place [that you(Araunah) thresh grain at]]]. I(David) want [to build an altar for Yahweh]. [After I(David) build that altar] people will stop dying."	2_Samuel
Nehemiah 9:34	Our(people's) kings, our(people's) leaders, our(people's) priests, and our(people's) ancestors did not obey your(God's) laws. And those people did not listen to your(God's) commands and the laws [that you(God) warned [those people to obey]].	Nehemiah
Matthew 6:3	(literal) But [whenever you(person) give money or other things to poor people,] you(person) (imp) do not let [your(person's) left hand know the thing [that your(person's) right hand is doing]]. (dynamic) But [whenever you(person) give money or other things to poor people,] you(person) (imp) do not let [people see [you(person) are doing that thing]].	Matthew
Mark 6:52	For those followers/disciples still _implicit did not understand the action _implicitNecessary [that Jesus _implicitNecessary did _implicitNecessary through God's power _implicitNecessary with the bread].Those followers'/disciples' hearts were stubborn. (implicit-situational) Those followers/disciples still did not understand the power [that Jesus had].	Mark
Genesis 12:17	But Yahweh caused [the king and all the people [that lived in the king's house] to become very sick] [because the king married Abram's wife named Sarai].	Genesis
Nehemiah 7:47	The temple servants were also descendants of Keros, Sia, and Padon.	Nehemiah
Mark 10:18	(paragraph) (rhetorical) Jesus asked that man, ["Why do you(man) say [I(Jesus) am good]?] (statement) Jesus said to that man, ["You(man) should think [before you(man) say [I(Jesus) am good]]]. No person is good. Only God is good.	Mark
2 Samuel 1:23	[While  Saul and Jonathan were alive] we(Israelites) loved Saul and Jonathan.  And  we(Israelites) respected Saul and  Jonathan.[When Saul and Jonathan died]Saul and Jonathan were with each-other(Saul).    Saul and Jonathan were faster than eagles.  And Saul and Jonathan were stronger than lions.	2_Samuel
Acts 21:25	And we(Jews) have decided [that other people [who are not Jews] [and who believe in Jesus] should do certain things.] We(Jews) wrote a letter to those people. The letter tells those people [that those people should not eat food [that people have cooked [in order to pray to gods [who are false]]. And those people should not eat blood. And those people should not eat animals [that people have killed by crushing those animals' necks with a rope] because blood is still in those animals' bodies. And those people should not sin [by sexing a woman [who is not those people's wife]]]."]	Acts
1 Samuel 25:21	Previously David said to those men, ["I(David) guarded Nabal’s animals in the desert]. And I(David) protected Nabal's sheep. I(David) was kind to Nabal.  But Nabal treated me(David) badly.	1_Samuel
Genesis 19:8	I(Lot) have 2 daughters [who have not sexed a man]. I(Lot) will bring my(Lot's) 2 daughters to you(men).  You(men) (imp) do all the things [that you(men) want to do] to my(Lot's) daughters. But you(men) (imp) do not do any thing to these 2 men. These 2 men came to my(Lot's) house. I(Lot) must protect these 2 men."	Genesis
2 Samuel 3:14	Then David sent those  messengers to Saul's son named Ish-Bosheth.  Those  messengers said, ["You(Ish-Bosheth) (imp) give my(David's) wife named Michal to me(David)]. Saul promised [to give Michal to me(David)]. I(David) killed 100 Philistines [in order to marry Michal]."	2_Samuel
2 Samuel 19:27	But Ziba lied to you(David) about me(Mephibosheth). My(Mephibosheth's) master and my(Mephibosheth's)king, you(David) are like one of God’s angels. [If you(David) want [to punish me(Mephibosheth)]] then you(David) should punish me(Mephibosheth).	2_Samuel
Matthew 24:23	In those days, [when (implicit-situational) people will much suffer], a person might say to you(followers), ["You(followers) (imp) look!] Here is the Christ!" Another _implicit person might say, ["There is the Christ!]" But you(followers) (imp) do not believe-A that thing-C.	Matthew
1 Samuel 14:43	Then Saul said to Jonathan, ["You(Jonathan) (imp) tell me(Saul) about the thing [that you(Jonathan) did]]." So Jonathan said to Saul, ["I(Jonathan) tasted some honey [using the end of my(Jonathan's) stick/staff]]. So I(Jonathan) must die now."	1_Samuel
Matthew 22:5	_paragraph But the people _frameInferable ignored the servants-B [who (implicit-situational) were sent to those people by the king]. And those people left. One person went to that person's field. And another person went to the place [where that person worked].	Matthew
Mark 12:12	(paragraph) Then the chief priests, the scribes, and the older leaders wanted [to take-away/arrest Jesus]. For the priests, the people/scribes, and the older leaders knew [that story/parable [that Jesus told] was about the priests, the people/scribes, and the older leaders]. (implicit-situational) Those priests, those people/scribes, and those older leaders knew [Jesus thought [those priests, those people/scribes, and those older leaders were like the evil people/farmers]]. But those priests, those people/scribes, and those older leaders were afraid of the crowd of the people _implicitType [(implicit-situational) _descriptive who liked Jesus]. So those priests, those people/scribes, and those older leaders left Jesus. And those priests, those people/scribes, and those older leaders went from that place.	Mark
Nehemiah 8:16	So the people went to the hills. And (implicit-info) those people got branches. And those people brought branches to those people's houses. Then those people made small shelters with those branches. Those people built those small shelters on the roofs of those people's houses, in the courtyards of those people's houses, in the courtyard of God's house, in the big place [that was beside the gate-Water], and beside the gate-Ephraim.	Nehemiah
Matthew 27:66	So those people went to the hole/tomb. And those people put a mark on the stone at the entrance _implicit of the hole/tomb [so that no person would enter the hole/tomb]. And those people left that group of soldiers there [so that those soldiers would guard that hole/tomb _implicit].	Matthew
Esther 1:4	Xerxes showed Xerxes' great wealth to all of the people [that were at the feast]. Xerxes celebrated with these people for 180 days.	Esther
Genesis 47:3	Then The king asked these 5 brothers about the brothers' work.  Then these 5 brothers said to the king, ["We(brothers) are your(king's) servants]. We(brothers) care for livestock. Our(family's) ancestors also cared for livestock."	Genesis
Mark 5:10	And the spirit asked/beg Jesus much [not to send those spirits far-away-from that region].	Mark
Matthew 26:73	_paragraph Later, the people [who were standing there] went to Peter _nounNotPronoun. And those people said to Peter, ["You(Peter) are certainly one of the people [who were with Jesus]]. For you(Peter) also speak [just-like people [who are from Galilee _implicitNecessary] speak]."	Matthew
Genesis 39:23	That chief guard did not worry about things [because Yahweh blessed Joseph]. And Yahweh caused [Joseph to succeed].	Genesis
1 Samuel 28:23	But Saul refused [to eat food]. Saul said, ["I(Saul) will not eat food]." But Saul's servants also asked/urged [Saul to eat food]. And Saul listened to those servants. So Saul stand-up.  And Saul sat on a couch.	1_Samuel
Genesis 34:23	[If we(Shechem) are circumcised by a person] the animals of these people and the land of these people will belong to us(Shechem). Therefore we(Shechem) should be circumcised by a person. Then these people will stay in the land of us(men)."	Genesis
Joshua 8:16	Then all of the soldiers of Ai chased Joshua and Joshua's soldiers.  So the soldiers of Ai left the city.	Joshua
1 Samuel 13:12	So I(Saul) thought, ["The Philistines will come to Gilgal]. And the Philistines will start fighting us(Israelites) soon. But I(Saul) did not ask Yahweh [to help us(Israelites)]." So I(Saul) decided [to give/sacrifice the gifts/offering to God]."	1_Samuel
Titus 2:8	You(Titus) (imp) say things [that are true]. No person should be able [to say bad things about those things [that you(Titus) say]]. Then a person [who opposes you(Titus)] will be ashamed [because  that person will not be able [to say bad things about us(Paul)]].	Titus
Esther 2:10	Esther did not tell people [that Esther was a Jew]. And Esther did not tell people about Esther's family. [Before the officials brought Esther to the palace] Mordecai said to Esther, ["You(Esther) (imp) do not tell people [that you(Esther) are a Jew]]."	Esther
Genesis 41:2	Then The king saw [7 fat cows [that were healthy] coming from the river]. Those cows ate the grass [that was growing near the river].	Genesis
Joshua 5:7	So Yahweh allowed [those men's sons to grow up]. And those sons replaced those sons' fathers. So Joshua circumcised those sons.  Those sons were not circumcised  [because those sons were not circumcised by priests in the desert].	Joshua
Acts 20:16	Paul decided [not to get off the boat [when we passed the city named Ephesus]] [because Paul did not want [to spend time in the province named Asia].] Paul wanted [to arrive quickly in Jerusalem before the holiday named Pentecost.]	Acts
Matthew 12:25	_paragraph Jesus knew the things-C [that those Pharisees were thinking]. So Jesus said to those Pharisees, ["[If a nation/kingdom-C fights that nation/kingdom-C,] a nation/kingdom-C will destroy a nation/kingdom-C]. And [if a city fights that city,] that city will ruin that city. And [if a family fights that family,] that family will ruin that family.	Matthew
Mark 11:2	And Jesus said to those 2 followers/disciples, ["You(followers) _dual (imp) go to the village [that is in-front-of you(followers) _dual]]. And [when you(followers) _dual enter that village] you(followers) _dual will immediately find-A a young horse/donkey [that was tied-B with a rope _implicit to a post _implicit] [and that was never ridden by a person]. You(followers) _dual (imp) untie that horse/donkey. And you(followers) _dual (imp) bring-C that horse/donkey to this place _implicit.	Mark
2 Samuel 10:4	So Hanun captured David’s officials. Then Hanun cut off half of each official's beard. Hanun (implicit-info) wanted [to embarrass those men]. And Hanun cut off those officials' clothes [so that people could see those officials’ legs]. Then Hanun told[those officials to leave that city].	2_Samuel
1 Samuel 2:5	The people [who were full] must now work [so that the people could buy food]. But people [who were hungry] have much food.  A woman [who did not birth a child] now has seven children. But the woman [who birthed many sons] becomes very sad.	1_Samuel
1 Samuel 25:23	[When Abigail saw David] Abigail quickly got off Abigail's donkey. And Abigail bowed to David. Abigail moved Abigail’s face to the ground.	1_Samuel
Joshua 3:2	After 3 days the officers walked through the camp.	Joshua
Genesis 24:60	[Before Rebekah left] Laban blessed Rebekah. Laban said, ["Our(Laban's) sister, we(Laban) pray [that you(Rebekah) will be the mother of many children]].  and we(Laban) pray [that your(Rebekah's) descendants will capture the cities of the descendant's enemies]."	Genesis
Nahum 2:8	Nineveh is like a pool [that is not able [to contain water]]. People will run from the city [like water flows from a pool]. Those people will shout, ["You(people) (imp) stop run-away]! You(people) (imp) return to Nineveh. You(people) (imp) defend the city." But no person will return to Nineveh.	Nahum
1 Samuel 12:1	(title) Samuel goodbyes the Israelites.  Then Samuel said to all of the Israelites, ["I(Samuel) did all of the things [that you(Israelites) asked [me(Samuel) to do]]]. And I(Samuel) chose/appointed a king for you(Israelites).	1_Samuel
Philemon 1:17	So (imp) you(Philemon) welcome Onesimus [because you(Philemon) and I(Paul) serve God]. you(Philemon) (imp) welcome Onesimus [just like you(Philemon) welcome me(Paul)].	Philemon
Mark 12:18	(title) Some Sadducees ask Jesus about the time [that dead people will become alive again at] . (paragraph) Then some _implicit Sadducees came to Jesus. Those Sadducees wanted [to ask Jesus about the time _implicit [that dead people will become alive again at]]. Sadducees _genericDifferentNounIndex believe/say-C [that people [who die] will not become alive again].	Mark
Acts 17:31	God already chose the day [when God will judge all people].  And God already chose the person [who will judge all people]. And people know [that God has chosen that man] [because God caused [that man to live again [after that man died]]."]	Acts
Matthew 12:15	(title) Jesus is the servant-A [that God chose]. _paragraph Jesus knew about that plan _implicit. So Jesus left that place. A big crowd followed-B Jesus. And Jesus healed all the people [who were sick].	Matthew
1 Samuel 3:14	So I(Yahweh) promised Eli and Eli’s family, ["I(Yahweh) will not forgive you(Eli)]. [Even if you(Eli) give sacrifices and offerings to me(Yahweh)], I(Yahweh) will not forgive you(Eli).""	1_Samuel
1 Samuel 4:7	Then the Philistines became afraid. And the Philistines said, ["A god entered the place [where the Israelites are camping]]! We(Philistines) never fought the Israelites’ god.	1_Samuel
Joshua 13:9	That land was between Aroer, the town [that was in the middle of the valley-Arnon], and Dibon.  Aroer was at the side of the valley-Arnon. The plain named Medeba was in that land.	Joshua
Joshua 6:27	So Yahweh was with Joshua. And all of the people [who were living in that region] heard about the things [that Joshua did].	Joshua
Matthew 15:27	_paragraph That woman said ["Lord-B, yes]. But the dogs eat the small pieces of bread [that fall from the table of the owner of those dogs]."	Matthew
Matthew 12:28	(complex) But [if I(Jesus) use the power of the Holy-Spirit [in order to force [demons to leave people _implicit]],] the kingdom-B of God is now here. (simple) But [if I(Jesus) use the power of the Holy-Spirit [in order to force [demons to leave people _implicit]],] God is now here [in order to rule you(people)].	Matthew
Mark 8:29	(paragraph) Then Jesus asked Jesus's followers/disciples, ["But you(followers), who do you(followers) say-C [I(Jesus) am]?"] (paragraph) Peter answered Jesus, ["You(Jesus) are the Christ"].	Mark
Nehemiah 2:13	During the night I(Nehemiah) went out of the city through the gate-Valley. And we(Nehemiah) went toward well-Jackal and the gate-Garbage. We(Nehemiah) looked/examined at the walls of Jerusalem [that were broken by the enemies] and the gates [that that were burned with fire by the enemies].	Nehemiah
Nehemiah 9:16	But our(Nehemiah’s) ancestors became proud. And our(Nehemiah’s) ancestors did not want [to change]. Our(Nehemiah’s) ancestors did not obey your(Yahweh’s) commands.	Nehemiah
Matthew 23:24	(literal) You(scribes), leaders [who are not able [to see]], you(scribes) take-out a small fly from your(scribes') drink _implicitNecessary. (dynamic) You(scribes), leaders [who are not able [to see]], you(scribes) obey the least important religious laws. (literal) But you(scribes) swallow a big animal/camel. (dynamic) But you(scribes) ignore the most important religious laws. (dynamic) You(scribes) are like a person [who take-out a small fly from that person's drink _implicitNecessary] [but who swallows a big animal/camel].	Matthew
Nehemiah 8:12	Then all of the people left. And those people ate food. And those people drank drinks. And those people sent food to people [who did not have food]. Those people celebrated. And those people were very happy [because those people understood the words [that Ezra and the people [that were in the tribe named Levi] read]].	Nehemiah
Daniel 8:3	I(Daniel) looked at the stream. And I(Daniel) saw [a male sheep standing by the stream]. The male sheep had two long horns. But one horn was longer than the other horn. The longer horn grew [after the other horn grew].	Daniel
Genesis 36:32	Bela [who was the son of Beor] was the king of Edom. Bela was born in a city named Dinhabah.	Genesis
Genesis 37:25	Then the brothers sat down [in order to start eating food].  [While the brothers were eating,] the brothers looked up.  And the brothers saw a group of Ishmaelites [who were coming from Gilead]. Those people's camels were carrying spices, medicine, and myrrh. Those people were taking those things to Egypt [(implicit-situational) in order to sell those things].	Genesis
Genesis 31:30	I(Laban) know [that you(Jacob) want [to return to your(Jacob's) house]]. but you(Jacob) should not have stolen my(Laban's) idols."	Genesis
Genesis 9:6	[If a person kills another person] people must kill that person.  People must kill that person [because I(God) created people [who are like me(God)]].	Genesis
Genesis 24:55	But Rebekah's mother and Rebekah's brother said, ["You(servant) (imp) allow [Rebekah to stay with us(mother) for 10 days]]. Then Rebekah may go with you(servant)."	Genesis
Daniel 2:46	Then Nebuchadnezzar bowed in front of Daniel. And Nebuchadnezzar honored Daniel. Nebuchadnezzar ordered [the servants of Nebuchadnezzar to give gifts to Daniel].	Daniel
1 Samuel 5:6	Then Yahweh started punishing the people [who were living in Ashdod] and those people's neighbors. Yahweh caused [those people to have many problems]. Yahweh caused [large sores/tumors to appear on those people’s skin].	1_Samuel
Mark 14:10	(paragraph) Then Judas-Iscariot, [ _descriptive who was 1 of the 12 disciples,] went to the chief priests [because Judas-Iscariot wanted [to give/betray-A Jesus to the chief priests]].	Mark
2 Samuel 17:14	Absalom and all the Israelites said, ["Hushai’s plan is better than Ahithophel’s plan]." Yahweh caused[the Israelites to listen to Hushai][because Yahweh was planning [to destroy Absalom]].	2_Samuel
Mark 8:7	Those followers/disciples also had small fish _paucal. Jesus thanked God _implicit for those fish. And Jesus told [those followers/disciples to give those fish to the people _implicit also].	Mark
2 Samuel 19:29	The king said to Mephibosheth, ["(imp) You(Mephibosheth) do not say more words]. Saul owned (implicit-info) much land. Previously (implicit-info) I(David) gave all of that land to you(Mephibosheth). But (implicit-info) recently I(David) gave all of that land to Ziba.  Now you(Mephibosheth) and Ziba will divide Saul's land."	2_Samuel
Matthew 17:27	But we(Jesus) _incl do not want _implicitNecessary [to offend the tax collectors]. So you(Peter) (imp) go to the lake _frameInferable. And you(Peter) (imp) fish _inLDV there. You(Peter) (imp) take the first fish [that you(Peter) catch]. You(Peter) (imp) open that fish's mouth. And you(Peter) will find a coin [that is the amount of money of 4 Greek silver coins]. You(Peter) (imp) take that coin. And you(Peter) (imp) give that coin to those tax collectors [in order to pay my(Jesus's) tax and your(Peter's) tax]."	Matthew
Acts 18:21	But [while Paul was leaving those Jews], Paul promised those Jews, ["I(Paul) will come back to this place [if God wants [me(Paul) to come back]]."] Then Paul traveled on a ship [that left from the city named Ephesus].	Acts
2 Samuel 14:17	Now I(woman) say to you(David), ["My(woman's) king, I(woman) hope [that your(David’s) words will protect me(woman) from that man]]. You(David) are like one of God’s angels. You(David) know the things [that are good] and the things [that are evil].  I(woman) hope [that your(David's) God named Yahweh will be with you(David)].”"	2_Samuel
1 Samuel 9:2	Kish had a son named Saul. Saul was very handsome. And Saul was taller than all of the other men [who lived in Israel].	1_Samuel
1 Samuel 15:23	People [who use evil magic] are extremely bad.  But people [who refuse [to obey Yahweh]] are also extremely bad.  And people [who worship idols] are evil.  But people [who are proud] are also evil. You(Saul) refused [to obey Yahweh].  So Yahweh refuses [to let [you(Saul) be the king]]."	1_Samuel
Daniel 4:29	One year later the king was walking on the flat roof of the palace [that was in Babylon].	Daniel
Nehemiah 4:12	Then the Jews [that lived near those enemies] came to us(Nehemiah). And those Jews said -iteration many times, ["Those enemies will attack us(Jews) at each place [that we(Jews) might go to]"].	Nehemiah
Genesis 42:36	Jacob said to Jacob's sons, ["You(sons) are stealing my(Jacob's) children from me(Jacob)!] Joseph is dead. Now Simeon left me(Jacob). and you(brothers) want [to take Benjamin from me(Jacob) also].  Many bad things are happening to me(Jacob)!"	Genesis
Matthew 23:34	Therefore I(Jesus) am sending to you(scribes) prophets, wise people and scribes [in order to (implicit-situational) help [you(scribes) follow God]]. But _implicit you(scribes) will kill some of those people. You(scribes) will crucify some of those people. You(scribes) will whip some of those people in your(scribes') religious buildings [that Jews meet in]. And you(scribes) will travel to many towns [in order to chase/pursue some of those people].	Matthew
Genesis 23:18	Abraham bought this land from Ephron [while Abraham stood at the gate of the city]. and the Hittites witnessed [that Abraham bought the land].	Genesis
Genesis 42:38	But Jacob said, ["I(Jacob) will not allow [Benjamin to go with you(Reuben) to Egypt]].  Joseph is dead.  So Benjamin is the only son of my(Jacob's) wife named Rachel [who is still alive]. A bad thing might happen to Benjamin [while you(Reuben) are traveling to Egypt]. Then I(Jacob) will be sad [until I(Jacob) die]."	Genesis
2 Samuel 22:7	I(David) had much-many trouble. So I(David) called Yahweh.  I(David) cried out to my(David's) God.    God heard my(David's) voice from God's temple.    My(David's) voice came to God's ears.	2_Samuel
1 Samuel 18:30	The Philistines’ army continued fighting the Israelites’ army. But David and David’s soldiers always defeated the Philistines. David and David's soldiers fought better than Saul’s other officers. And many people heard about the things [that David did].	1_Samuel
Matthew 18:10	(title) Jesus tells a story/parable [that is about a sheep [that is lost]]. _paragraph (literal) You(people) (imp) do not think/consider [ one of these children [_restrictive who (implicit-situational) believe in me(Jesus)] is worthless]. (dynamic) You(people) (imp) Know [these children [_restrictive who believe in me(Jesus)] are valuable]. (literal) For I(Jesus) tell you(people) [these children's angels [who are in heaven] always see the face of my(Jesus's) Father [who is in heaven]]. (dynamic) For I(Jesus) tell you(people) [these children's angels [who are in heaven] are always with my(Jesus's) Father [who is in heaven]].	Matthew
Matthew 25:29	(literal) For a person [who has things] will receive many more things-A. (dynamic) For a person [who uses the things [that that person received]] will receive many more things. (literal) And a person [who does not have things] will lose the things-A [that a person already _implicit has]. (dynamic) And a person [who does not use the things-A [that a person received]] will lose the things [that a person already _implicit received].	Matthew
2 Samuel 18:30	Then the king said, ["(imp) You(Ahimaaz) wait at this place]." So Ahimaaz stood at that place.	2_Samuel
Joshua 2:5	Those 2 men left this city in the evening [when the soldiers were closing the gate of the city]. And I(Rahab) do not know the place [where those 2 men went]. You(soldiers) (imp) go quickly. You(soldiers) might catch those 2 men.”	Joshua
Esther 2:3	You(king) should choose officials [that are in all the countries [that you(king) rule]]. Those officials should bring all the beautiful young women [that did not sex a man] to the palace [that is in Susa]. These women will live at the women's house [that is in the palace]. A man [that does not have testicles] named Hegai cares for your(king's) women [that did not sex a man]. Hegai will also care for these women. Hegai will cause [these women to become very beautiful].	Esther
Acts 19:35	Then an official [who ruled the people [who live in that city]] caused [the people to stop talking.] And the official said, ["People [who live in Ephesus]. All the people know [that we(people) people [who live in Ephesus] care for Artemis' temple.] And all the people know [that we(people) guard the idol [which is the image of Artemis [who is great] [and which fell from the sky].]	Acts
2 Samuel 8:2	David also defeated the Moabites. David made [those people lie down on the ground]. For each group of three people, David killed two people. And David allowed [one person to live].  So David killed many Moabites. The Moabites [that David did not kill] served David. David forced [those people to give money to David every year].	2_Samuel
1 Samuel 19:10	Saul tried [to kill David] [by throwing that spear at David]. But David moved quickly. So Saul's spear went into the wall. That night David ran/escaped from Saul's house.	1_Samuel
Genesis 1:21	Thus God created the big animals [that live in the ocean].  God created all the fish and all the animals [that live in the ocean].  And God also created all the birds.  God saw all these animals. And these animals were good.	Genesis
Matthew 16:9	(norhetorical) Do you(followers) understand me(Jesus) _implicit? (statement) You(followers) still do not understand me(Jesus) _implicit. (norhetorical) Do you(followers) remember the 5 pieces/loaves of bread _implicit [that were given by me(Jesus) _implicitActiveAgent to 5000 people]? (statement) You(followers) should remember the 5 pieces/loaves of bread _implicit [that were given by me(Jesus) _implicitActiveAgent to 5000 people]. (norhetorical) And do you(followers) remember the number of baskets [that you(followers) filled with bread _implicit and fish _implicit]? (statement) And you(followers) should remember the number of baskets [that you(followers) filled with bread _implicit and fish _implicit].	Matthew
1 Samuel 14:31	On that day the Israelites defeated the Philistines. The Israelites fought the Philistines from Mikmash to Aijalon.  [After the Israelites finished fighting,] the Israelites were extremely tired.	1_Samuel
Acts 15:41	Paul and Silas went to the towns in Syria and Cilicia. And Paul helped [the churches to believe strongly in Lord Jesus].	Acts
Genesis 33:18	Thus Jacob traveled from Northwest Mesopotamia to Canaan.  Later Jacob went to a city named Shechem. Jacob stayed at a place [that was east of that city].	Genesis
Matthew 25:22	_paragraph (literalunits) The servant-B [who received 2 talents] came to the master-A. (modernunits) The servant-B [who received 2 bags] came to the master-A. That servant-B said, ["Master-A, you(master) (imp) look]. (literalunits) I(servant) used the 2 talents [that you(master) gave/entrust me(servant)]. (modernunits) I(servant) used the 2 bags [that you(master) gave/entrust me(servant)]. (literalunits) And I(servant) earned 2 more talents. (modernunits) And I(servant) earned 2 more bags."	Matthew
Joshua 8:7	[When we(Israelites) run from those soldiers] (imp) you(soldiers) leave the place [where you(soldiers) are hiding]. Then (imp) you(soldiers) run to the city. And you(soldiers) defeat the people [who are still in the city]. Your(soldiers’) God named Yahweh will cause [you(soldiers) to defeat those people].	Joshua
Nehemiah 7:53	The temple servants were also descendants of  Bakbuk, Hakupha, and Harhur.	Nehemiah
1 Samuel 20:38	Then Jonathan shouted, ["You(boy) (imp) run quickly]! You(boy) (imp) do not stop running!" Then the boy pick-up the arrow. And the boy brought the arrow to Jonathan.	1_Samuel
Genesis 8:16	God said, ["You(Noah) (imp) leave the boat].  And your(Noah's) wife, your(Noah's) sons, and your(Noah's) son's wives must leave the boat.	Genesis
Nehemiah 10:5	Harim, Meremoth, Obadiah,	Nehemiah
2 Samuel 17:2	I(Ahithophel) will attack David [while David is tired and weak]. I(Ahithophel) will attack David hard [so that all of David's people would run-away from David]. But I(Ahithophel) will kill only the king. I(Ahithophel) (implicit-info) will not kill other people.	2_Samuel
Nehemiah 7:41	1247 priests [that were from Pashhur] returned.	Nehemiah
Acts 15:35	But Paul and Barnabas continued to stay in Antioch. And Paul and Barnabas and many other people taught people about God and Paul and Barnabas and many other people preached the message about Lord Jesus.	Acts
Matthew 13:34	_paragraph Jesus told all these things to the crowd [by using parables]. Jesus always told those people things [by using stories/parables].	Matthew
Philemon 1:2	We(Paul) are also writing this letter to Apphia [who also believes in Christ Jesus] and Archippus [who also struggles with us(Paul) for Christ Jesus]. And we(Paul) are also writing this letter to the other people [who worship God in your(Philemon's) house].	Philemon
2 Samuel 22:36	You(Yahweh) protect me(David) with your(Yahweh's) shield.  Your(Yahweh's) shield saves me(David). [Because you(Yahweh) helped me(David)] I(David) became great.	2_Samuel
1 Samuel 17:36	I(David) killed lions and bears. And I(David) am able [to kill Goliath]. Goliath is a Philistine. No person circumcised Goliath. Goliath must die [because Goliath said bad things about God's army]. We(Israelites) (implicit-info) are the army of the God [who lives]!	1_Samuel
Genesis 2:21	So God caused [Adam to sleep].  [While Adam was sleeping] God took one rib from Adam' body.  Then God healed Adam's skin.	Genesis
Joshua 10:40	So Joshua defeated all of the kings and all of the people [that were in that region]. Joshua defeated the people [who lived in the mountains] and the people [who lived in the southern region of Canaan].  Joshua also defeated the people [who lived near the western mountains].  Previously the God of the Israelites named Yahweh commanded [Joshua to completely destroy all of those people].  No people were living in those places [after the Israelites defeated those people].	Joshua
1 Samuel 20:8	Jonathan, you(Jonathan) please (imp) be kind to me(David). I(David) am your(Jonathan's) servant. You(Jonathan) promised Yahweh [that you(Jonathan) will be my(David's) friend]. [If I(David) treated your(Jonathan’s) father badly] then you(Jonathan) (imp) kill me(David)! But you(Jonathan) please (imp) do not allow [your(Jonathan's) father to kill me(David)]!"	1_Samuel
1 Samuel 26:15	Then David said, ["You(Abner) are very brave].  And you(Abner) are the best soldier in Israel. So why did you(Abner) not guard the king? A man came into your(Abner's) camp [in-order-to kill the king].	1_Samuel
Nehemiah 10:35	And we(people) will also bring to the house of Yahweh in every year the first crops [that we(people) harvest] and the first fruit of every tree.	Nehemiah
Genesis 17:3	Then Abram bowed to God. and God spoke to Abram.	Genesis
Matthew 1:5	Salmon became the father of Boaz. Boaz's mother was Rahab. Boaz became the father of Obed. Obed's mother was Ruth. Obed became the father of Jesse.	Matthew
Genesis 40:8	These 2 men answered, ["We(officers) dreamed last night.] But no person is able [to explain these dreams to us(officers)]."  Then Joseph said to these 2 officers, ["Only God is able [to explain dreams]]. You(officers) (imp) tell me(Joseph) about these dreams."	Genesis
Joshua 21:18	The tribe named Benjamin also gave the towns named Anathoth and Almon to Aaron's descendants. So the tribe named Benjamin gave 4 towns to Aaron's descendants. And the tribe named Benjamin also gave the fields [that were near those towns] to Aaron's descendants.	Joshua
2 Samuel 11:17	[When the men [who were in that city] started fighting Joab's soldiers] those men killed several of the soldiers [that were in David's army]. And the enemy also killed Uriah [who was a Hittite].	2_Samuel
Esther 9:25	But [after Esther told the king about Haman's plan] the king ordered [the king's servants to hang Haman]. And the king wrote letters [that ordered [the Jews to protect themselves(Jews)]]. And the king also ordered [the king's servants to hang the bodies of Haman's sons on structures].	Esther
Genesis 14:11	Then those four kings took all the things [that the people [who lived in Sodom] and the people [who lived in Gomorrah] owned]. Those kings even took the food of the people.	Genesis
2 Samuel 11:6	So David sent a messenger to Joab. That messenger said to Joab, ["You(Joab) (imp) send Uriah [who is a Hittite] to me(David)]." So Joab sent Uriah to David.	2_Samuel
Titus 3:11	You(Titus) know [that that person is doing bad things]. And the bad things [that that person does] prove [that that person is wrong].	Titus
