reference	verse	book
Esther 3:4	Each day the officials asked Mordecai these questions. but Mordecai did not answer the officials' questions. Then the officials told Haman [that Mordecai did not bow to Haman]. The officials thought [that Haman might punish Mordecai]. Mordecai had told the officials [that Mordecai was a Jew].	Esther
Genesis 19:25	Thus Yahweh destroyed those 2 cities. Yahweh also destroyed all the things [that were in the valley named Jordan]. Yahweh destroyed all the people [who lived in the cities] and all the plants.	Genesis
Mark 2:14	[While Jesus was walking,] Jesus saw Levi [who was the son of Alphaeus]. Levi was sitting at the place [that the people [who collect taxes] work at]. Jesus said to Levi, ["You(Levi) (imp) follow-A me(Jesus)]. And you(Levi) (imp) (implicit-situational) follow-B _routinely me(Jesus)". Then Levi stand-up-A. And Levi followed Jesus.	Mark
2 Samuel 23:22	Benaiah also did many other great things. Benaiah was Jehoiada’s son. Benaiah was famous [like those 3 powerful soldiers were famous].	2_Samuel
Matthew 12:11	_paragraph (yesrhetorical) Jesus asked those Pharisees, ["[If a sheep of a person [who is among you(Pharisees)] falls into a hole on the Sabbath,] will a person pull-out a sheep of a person [who is among you(Pharisees)] from a hole?] (statement) Jesus said to those Pharisees, ["[If a sheep of a person [who is among you(Pharisees)] falls into a hole on the Sabbath,] a person will pull-out a sheep of a person [who is among you(Pharisees)] from a hole].	Matthew
1 Samuel 9:21	Then Saul said, ["But I(Saul) am in the tribe named Benjamin]. Benjamin is the smallest tribe [that is in Israel]. And my(Saul's) family is the least important family [that is in the tribe named Benjamin]. Why do you(Samuel) say [that all of the people [who are in Israel] are looking for me(Saul)]?"	1_Samuel
Matthew 25:9	_paragraph But the wise young women answered, ["No]. There might not be-E enough oil for us(women) _wise and you(women) _stupid. Instead, you(women) _stupid (imp) go to the people [who sell oil]. And you(women) _stupid (imp) buy oil for yourselves(women) _stupid."	Matthew
Nehemiah 3:32	The people [who made things with gold] and the people [who sold things] repaired the next part of the wall. That part of the wall led from the room [that was on the corner of the wall] to the gate-Sheep.  So (implicit-info) the people repaired all of Jerusalem's wall.	Nehemiah
Ruth 3:13	You(Ruth) (imp) stay at this place tonight. In the morning I(Boaz) will talk to that man. [If that man wants [to be your(Ruth's) kinsman-redeemer]] I(Boaz) must let [that man buy/redeem you(Ruth)]. [If that man wants [to protect your(Ruth's) property and your(Ruth's) family]] I(Boaz) must let [that man buy/redeem you(Ruth)].  But [if that man does not want [to be your(Ruth's) kinsman-redeemer]] I(Boaz) will certainly buy/redeem you(Ruth). But [if that man does not want [to buy/redeem you(Ruth)]] I(Boaz) will certainly buy/redeem you(Ruth). I(Boaz) promise/swear to Yahweh [that I(Boaz) will buy/redeem you(Ruth)].  So you(Ruth) (imp) lie at this place until the morning."	Ruth
Matthew 11:12	(complex) From the days [when John the Baptist was teaching/preaching people _implicit about God _implicit] until this day the kingdom-B of heaven is violently _inLDV attacked by evil people _implicitActiveAgent. (simple) From the days [when John the Baptist was teaching/preaching people _implicit about God _implicit] until this day evil people _implicitNecessary are violently persecuting the people of God. (complex) And violent people are trying [to defeat/capture-B the kingdom-B of heaven]. (simple) And violent people are trying [to prevent [people from becoming people of God]].	Matthew
1 Samuel 17:24	[Whenever the Israelites saw Goliath] the Israelites run-away [because the Israelites were very afraid].	1_Samuel
Nehemiah 11:27	Hazar-Shual, Beersheba, the villages [that were near Beersheba],	Nehemiah
2 Samuel 11:22	Then that messenger went to King David. And that messenger told David all of the things [that Joab said].	2_Samuel
Genesis 27:32	But Isaac asked Esau, ["Who are you(son)?"]  Esau answered, ["I(Esau) am the firstborn son of you(Isaac) named Esau."]	Genesis
Mark 15:5	(paragraph) But Jesus did not answer [(implicit-situational) even-though Jesus was not guilty]. So Pilate was surprised/amazed.	Mark
Nehemiah 7:22	328 men [that were from Hashum] returned.	Nehemiah
Genesis 8:3	The water continued to become less deep for 150 days.	Genesis
1 Samuel 1:5	But Elkanah gave much meat to Hannah [because Elkanah loved Hannah much]. But Yahweh did not allow [Hannah to birth a child].	1_Samuel
Joshua 10:9	So Joshua and Joshua's army walked/marched from Gilgal to Gibeon during the night. [When Joshua and Joshua's army arrived at Gibeon] those armies were very surprised.	Joshua
2 Samuel 19:1	(title) Joab is angry at David.  A person told Joab, ["The king is crying/mourning for Absalom]. The king (implicit-info) is very sad [because Absalom is dead]."	2_Samuel
Matthew 25:45	_paragraph The king will say, ["I(king) am telling you(people) the truth]. [Whenever you(people) did not do these good _implicit actions for one of my(king's) friends/brothers-D [who are among you(people)] or one _implicit of my(king's) sisters-D _implicit [who are among you(people)],] you(people) did not do these actions for me(king) _emphasized."	Matthew
Genesis 41:35	Then these officers should store this food in the cities for you(king).  And these officers should guard that food.	Genesis
Matthew 22:19	You(Pharisees) (imp) show me(Jesus) the coin [that people _generic use [in order to pay that tax]]." Those people brought to Jesus a Roman silver coin.	Matthew
Nehemiah 2:6	At that time the queen was sitting beside the king. Then the king asked me(Nehemiah), ["How-long will you(Nehemiah) stay in that city]? And when will you(Nehemiah) return to this place?" The king wanted [to send me(Nehemiah) to Jerusalem]. So I(Nehemiah) told the king about the date [when I(Nehemiah) would return to Babylon].	Nehemiah
Mark 5:41	Jesus held the girl's hand. And Jesus said to the girl in the girl's language _implicit, ["Talitha-koum!"]  These words mean. Little girl, I(Jesus) say to you(girl), ["You(girl) (imp) get-up!"].	Mark
Acts 20:13	Paul (title) goodbyes  the church's leaders [who live in Ephesus]. Then we(disciples) entered a ship. And we(disciples) traveled to the city named Assos. But Paul walked to Assos. Paul planned [to enter that ship with us(disciples) in Assos].	Acts
Matthew 13:27	_paragraph The servants-A of that man came to that man. (yesrhetorical) And those servants asked, ["Master, did you(man) scatter good seeds in your(man's) field?] (statement) And those servants said, ["Master, you(man) scattered good seeds in your(man's) field]. Where did those plants [that people do not want] come from?"	Matthew
Genesis 45:27	But the brothers told Jacob about all the things [that Joseph said to the brothers]. and [after Jacob saw the wagons [that Joseph sent to Jacob [so that Jacob could ride to Egypt]]] Jacob became happy.	Genesis
Matthew 4:14	Thus the things [that were said by God _implicitActiveAgent through the prophet named Isaiah] happened/be-fulfilled.	Matthew
Nehemiah 2:4	The king said to me(Nehemiah), ["Which thing do you(Nehemiah) want [me(Artaxerxes) to do]?"]  Then I(Nehemiah) prayed to the God of heaven.	Nehemiah
Daniel 5:30	That night a person killed Belshazzar [who was the king of Babylon].	Daniel
Genesis 21:31	So people call that place Beersheba [because Abraham and Abimelech made a promise].  -Footnote Beersheba means well of the promise.	Genesis
1 Samuel 28:12	[When that woman saw Samuel], that woman screamed loudly. And that woman said to Saul, ["Why did you(Saul) trick me(woman)]? You(Saul) are Saul!"	1_Samuel
Matthew 1:19	Mary’s future _implicit husband, Joseph, was a good _morally/righteous man . And Joseph (implicit-situational) thought [ Mary was pregnant [because Mary sexed another man]]. But Joseph did not want [to publicly cause [Mary to feel ashamed]]. So Joseph planned [to secretly end Joseph’s relationship with Mary]. (footnote) At that time people thought [men should not marry a woman [who already sexed other men]].	Matthew
Nahum 3:18	King of Assyria, your(king's) leaders are sleeping. Your(king's) rulers are also lying down [because the rulers want [to sleep]]. Your(king's) people ran to the mountains. And no person will gather your(king's) people.	Nahum
Mark 1:16	Jesus (title) chooses the first people [who will follow-B _routinely Jesus]. (paragraph) One day _implicit, [while Jesus walked beside the sea-Galilee named the big lake _implicitGeoName,] Jesus saw Simon and Simon's brother named Andrew. Simon and Andrew were throwing-B a net into the lake [(implicit-situational) in-order-to catch fish _generic] [because Simon and Andrew caught _routinely fish _generic [in-order-to earn money]].	Mark
Matthew 16:13	(title) Peter says/declares [Jesus is the Christ]. _paragraph Jesus came to the area/region of Ceasarea-Philippi with Jesus's disciples _implicit. Jesus asked Jesus's followers/disciples, ["Who do people say-C [the Son-of-man _1stAs3rd is]?"]	Matthew
Genesis 9:22	Ham [who had a son named Canaan] looked at Ham's father. Then Ham told Ham's brothers [who were outside the tent] [that Noah was not wearing clothes].	Genesis
Genesis 30:2	Then Jacob became angry at Rachel. and Jacob said to Rachel, ["I(Jacob) am not able [to give children to you(Rachel)]]! Only God is able [to give children to you(Rachel)]. God has prevented [you(Rachel) from becoming pregnant]."	Genesis
Genesis 39:10	Potiphar's wife talked to Joseph every day. But Joseph refused [to sex Potiphar's wife]. And Joseph did not stay near Potiphar's wife.	Genesis
Joshua 8:5	I(Joshua) and the soldiers [who are with me(Joshua)] will walk to the city. The soldiers [that are in Ai] will come-out from the city [in-order-to fight us(Israelites)]. Then we(Israelites) will run from those soldiers [just-like we(Israelites) ran from those soldiers a few days ago].	Joshua
Genesis 9:12	And God said, ["I(God) will show a sign of the covenant to you(Noah)].  I(God) am making this covenant with you(Noah) and with all of the alive creatures. This covenant is for all of your(Noah's) descendants.	Genesis
Matthew 27:26	_paragraph Then Pilate freed Barabbas for those people. But Pilate ordered [soldiers _implicitNecessary to whip Jesus]. And Pilate gave Jesus to soldiers _implicitNecessary [so that soldiers _implicitNecessary would kill Jesus [by putting Jesus on a cross]].	Matthew
Esther 6:12	Then Mordecai returned to the gate of the palace. But Haman went quickly to Haman's house. Haman was very ashamed.	Esther
Genesis 14:10	There were many holes [that contained tar] in the Valley of Siddim. [When the armies of Sodom and Gomorrah ran from these four kings] some soldiers fell into the holes. But the other soldiers ran to the mountains.	Genesis
Titus 1:13	That person said true things. So you(Titus) (imp) continue proving to these people [that those people are wrong]. Then these people will trust God well. And these people will follow God  well.	Titus
Esther 9:11	That day a messenger told the king [that the Jews had killed 500 men [that lived in Susa]].	Esther
2 Samuel 15:14	Then David spoke to all of David's officials [who were with David in Jerusalem]. David said, ["We(David) must leave/flee from this place immediately]! [If we(David) do not leave now] then Absalom will catch us(David). Absalom will come to this place quickly [in order to catch us(David)]. Absalom wants [to destroy us(David)]. And Absalom wants [to kill all of the people [who are living in Jerusalem]]."	2_Samuel
Joshua 15:21	The tribe named Judah owned all of the towns [that were in the southern region of Canaan]. Those towns were near the border of Edom. The tribe named Judah owned the towns named Kabzeel, Eder, and Jagur.	Joshua
Joshua 11:1	(title) The Israelites defeat the kings [that are in the northern region]. A man named Jabin was the king of Hazor.  Jabin heard about all of the kings [that the Israelites defeated].  So Jabin sent messages to the king of Madon, the king of Shimron, and the king of Akshaph.  The king of Madon was a man named Jobab.	Joshua
Genesis 39:6	So Potiphar allowed [Joseph to care for all the things [that Potiphar owned]].  Potiphar did not worry about Potiphar's things.  Potiphar did not think about Potiphar's work. Potiphar rested. and Potiphar enjoyed [eating Potiphar's food].	Genesis
Mark 6:9	You(followers) (imp) wear shoes/sandals. (literal) But you(followers) (imp) do not wear two shirts. (dynamic) But you(followers) (imp) do not take extra clothes."	Mark
Matthew 27:5	_paragraph So Judas threw the money _frameInferable into the building/temple. Then Judas left that place _implicit. And Judas killed Judas [by hanging Judas from a tree].	Matthew
Daniel 8:19	Gabriel spoke to me(Daniel) again. Gabriel said, ["I(Gabriel) will tell you(Daniel) about things [that will happen]]. These things will happen [after God stops being angry]. This vision is about the time [that God has chosen].	Daniel
Mark 16:18	Those people will be able [to pick-up poisonous _implicit snakes]. (implicit-situational) And those snakes will not hurt those people. And [if those people drink a poisonous drink,] a poisonous drink will not hurt-A those people. Those people will put those people's hands on sick people. And those sick people will become healthy."	Mark
Joshua 15:14	Three Anakite families were living in Hebron.  So Caleb forced [those 3 families to leave that city]. Men named Sheshai, Ahiman, and Talmai were the leaders of those families. Those men were descendants of Anak.	Joshua
Mark 15:16	(title) Roman soldiers laugh/mock at Jesus. (paragraph) Then those soldiers take-away Jesus into the royal house [(implicit-situational) that the Roman ruler/governor lived in] of the yard/courtyard _implicitType. (comment-begin) That royal house was called the Praetorium. (comment-end) Those soldiers called all _hyperbolic the other _implicit soldiers to that place _implicit.	Mark
2 Samuel 8:8	Tebah and Berothai were two of the towns [that Hadadezer ruled]. The people [who were living in those towns] had many bronze things. David took those valuable things.	2_Samuel
Daniel 6:4	Then the other officials began to watch Daniel. These other officials were jealous of Daniel. These other officials wanted [to see [Daniel break a law of the king]]. But Daniel did not break any laws of the king. Daniel was honest. And Daniel always did Daniel's work well. No man was able [to prove that [Daniel did bad things]].	Daniel
Joshua 13:32	Moses gave those regions to those tribes [when Moses was in the plains [that are in Moab]]. That land was on the eastern side of the Jordan River. And that land was on the eastern side of Jericho.	Joshua
Acts 20:15	On the next day, we(disciples) left that place. And we(disciples) entered another ship. And we(disciples) arrived at the island named Kios. On the next day we(disciples) traveled to the island named Samos. On the next day we(disciples) arrived at the town named Miletus.	Acts
Matthew 16:16	_paragraph Simon-Peter answered, ["You(Jesus) are the Christ]. You(Jesus) are the Son of God [_descriptive who lives]."	Matthew
Genesis 18:17	-Title Abraham plead with Yahweh. Yahweh asked Yahweh, ["Should I(Yahweh) tell Abraham about my(Yahweh's) plan?]	Genesis
Genesis 16:15	Later Hagar birthed a son for Abram. and Abram named the son Ishmael.	Genesis
Matthew 3:4	(paragraph) John (implicit-cultural) wore rough clothes [that were like the clothes [that poor people and prophets wore]]. John wore clothes of _madeOf animal’s/camel’s hair. And John wore a belt of _madeOf leather around John’s waist. John (implicit-situational) also only ate food [that John found in the desert/wilderness]. John ate insects/locusts and wild honey.	Matthew
1 Samuel 30:20	David also brought all of the sheep and the cows.  The men [who were with David] made [those animals walk in-front-of the men].  And those men repeatedly said, ["These animals are David’s reward]."	1_Samuel
2 Samuel 5:11	A man named Hiram was the king of Tyre. Hiram sent messengers to David. Hiram also gave special wood to David. And Hiram sent men [who made buildings with wood] and other men [who made buildings with stones] to David. Those men built a palace for David.	2_Samuel
2 Samuel 17:16	Then Hushai said to the priests, ["(imp) You(priests) quickly send a messenger to David]. (imp) You(priests) tell [David to immediately leave that place [that is near the river in the desert]]. And (imp) you(priests) tell [David to immediately go across the Jordan River]. [If David does not go across that river] then Absalom will catch David and all of the people [who are with David]."	2_Samuel
Joshua 8:11	All of the soldiers [who were with Joshua] walked/marched to Ai with Joshua. Then Joshua and the soldiers stopped walking/marching in-front-of the city. And those soldiers set-up the soldiers' tents on the northern side of Ai. There was a valley between those soldiers and the city.	Joshua
Mark 2:19	(paragraph) Jesus answered those people, ["Do guests of a man [who is marrying a woman] refuse [to eat food] [while the man [who is marrying the woman ] is still with those guests]?] Those guests do not refuse [to eat food] [while those guests still have the man [who is marrying the woman] with those guests].	Mark
Acts 17:33	At that time, Paul left the meeting.	Acts
Joshua 7:18	Then Joshua told [each man [that was in that family] to stand in-front-of Yahweh]. Yahweh chose Achan [who was the son of Carmi]. Carmi was the son of Zimri. And Zimri was the son of Zerah.  Zerah was in the tribe named Judah.	Joshua
Daniel 3:19	Then Nebuchadnezzar became very angry with Shadrach, Meshach, and Abednego.  Nebuchadnezzar ordered [the servants of Nebuchadnezzar to make [the fire be extremely hot]].	Daniel
Matthew 15:15	_paragraph Peter said, ["You(Jesus) (imp) explain that lesson/parable to us(followers)"].	Matthew
Genesis 12:20	Then the king commanded the king's soldiers [to take Abram from Egypt]. So Abram and Abram's wife left Egypt. And Abram took all the things [that Abram owned].	Genesis
Mark 14:33	Jesus took-B Peter, James, and John [(implicit-situational) when Jesus went [in-order-to pray]]. And Jesus started to become very sad and upset/troubled.	Mark
Mark 13:33	You(followers) (imp) watch-out! You(followers) (imp) be awake/alert! For you(followers) do not know the time [(implicit-situational) that the Son-of-man _1stas3rd will return-B on]. (footnote) Some manuscripts of this part of the Scriptures say, ["You(followers) (imp) watch-out!] You(followers) (imp) be ready! And you(followers) (imp) pray! For you(followers) do not know the time [(implicit-situational) that the Son-of-man _1stas3rd will return-B on]."	Mark
2 Samuel 15:31	A person told David, ["Ahithophel is helping Absalom]."So David prayed, ["Yahweh, (imp) please you(Yahweh) cause [Ahithophel to advise Absalom [to do a foolish thing]]]."	2_Samuel
Mark 3:31	(paragraph) Then Jesus's mother and Jesus's brothers arrived. [While Jesus's mother and Jesus's brothers were standing outside the house _implicitNecessary [that Jesus was in]] Jesus's mother and Jesus's brothers sent a person _implicitNecessary to Jesus [in-order-to call Jesus].	Mark
Jonah 2:4	I(Jonah) thought, ["You(Yahweh) sent me(Jonah) to a place [that is far from you(Yahweh)]]. But I(Jonah) will look toward your(Yahweh’s) holy temple [that is in Jerusalem] again."	Jonah
1 Samuel 25:6	Then you(men) (imp) say to Nabal, ["We(men) hope [that you(Nabal) and your(Nabal's) family will live for many years]]! And we(men) hope [that you(Nabal) and your(Nabal's) family will be healthy].	1_Samuel
Joshua 17:7	The land [that the tribe named Manasseh owned] was between Asher and Mikmethath.  Mikmethath was on the eastern side of Shechem. The border went from Mikmethath to a place named En-Tappuah.	Joshua
Esther 1:1	A man named Xerxes was the king of many countries. King Xerxes ruled the people [that lived in 127 countries]. King Xerxes ruled all the countries [that were between India and Cush].	Esther
Matthew 19:1	(title) Jesus teaches-A about people [who end those people's marriages [that are with other people]]. _paragraph [After Jesus said those things,] Jesus left Galilee. And Jesus went to the area/region of Judea, [_descriptive that is on the other side of the river-Jordan].	Matthew
Genesis 50:21	Therefore you(brothers) (imp) do not be afraid. I(Joseph) will care for you(brothers) and for your(brother's) children." Thus Joseph comforted Joseph's brothers [by speaking kindly to Joseph's brothers].	Genesis
2 Samuel 19:30	Then Mephibosheth said to the king, ["Ziba may have all of that land]. I(Mephibosheth) am happy [because you(David) are returning to your(David's) house safely]."	2_Samuel
1 Samuel 22:17	Then the king commanded the officers [who were near Saul], ["You(guards) (imp) kill the priests of Yahweh]. These priests are helping David. These priests knew [that David was run-away from me(Saul)].  But these priests did not tell me(Saul) about David." But Saul's officers refused [to kill Yahweh's priests].	1_Samuel
Matthew 3:8	(literal) You(Pharisees) (imp) produce fruit [that shows [ you(Pharisees) repented]]. (dynamic) You(Pharisees) (imp) do actions [that show [ you(Pharisees) repented]].	Matthew
Daniel 6:19	The next morning the king woke up very early. The king quickly went to the pit [that the lions were in].	Daniel
Mark 7:16	You(people) [who have ears [in-order-to hear things _implicit]], you(people) (imp) listen to these words." (footnote) Most manuscripts of this part of the Scriptures do not include verse 16.	Mark
Ruth 4:10	I(Boaz) will also marry Ruth [who is from Moab]. Ruth was Mahlon's wife. I(Boaz) will do these things [in order to protect the dead man's name and the dead man's property]. [If Ruth gives birth to a son] that son (implicit-info) will be Elimelech's grandson. Therefore that man's relatives and the people [that live in that man's town] will not forget that man's name.  Today you(people) saw/witnessed [me(Boaz) doing these things]!"	Ruth
Genesis 42:5	So the sons of Jacob went to Egypt.  Many other people [who lived in Canaan] also went to Egypt [in-order-to buy grain]. all the people [who lived in Canaan] were very hungry.	Genesis
Genesis 31:50	[If you(Jacob) treat my(Laban's) daughters badly] [or if you(Jacob) marry other women] you(Jacob) (imp) remember [that God will watch you(Jacob) and me(Laban)]".	Genesis
2 Samuel 6:18	[After David finished giving/sacrificing those gifts/sacrifices] David blessed the people with Yahweh-Almighty's name.	2_Samuel
1 Samuel 3:17	Then Eli asked Samuel, ["Yahweh said to you(Samuel) which things?] You(Samuel) must tell me(Eli) about all of the things [that Yahweh said to you(Samuel)]. God will punish you(Samuel) severely [if you(Samuel) do not tell me(Eli) about all of the things [that Yahweh said to you(Samuel)]]."	1_Samuel
Genesis 34:15	But we(sons) will allow [you(Shechem) to marry Dinah] [if all men [who live in the town of you(Shechem)] are circumcised by a person].	Genesis
Daniel 4:26	The angel said, ["You(angels) (imp) allow [the roots of the tree to be in the ground]]." The angel said this command [because you(king) will become the king again]. But you(king) will become the king again [after you(king) know [that God rules the earth]].	Daniel
Ruth 2:19	Ruth's mother-in-law asked Ruth, ["Where did you(Ruth) gather grain/barley today?] Where did you(Ruth) work? I(Naomi) will pray [that Yahweh will do good things for the man [that helped you(Ruth)]]!"  Then Ruth told Ruth's mother-in-law about the man [that owned the field [that Ruth worked in]]. Ruth said, ["The name of the man [that I(Ruth) worked with today] is Boaz."]	Ruth
Joshua 20:8	The Israelites also chose the city named Bezer. Bezer was on the eastern side of the Jordan River. ( Bezer was near Jericho. ) Bezer was in the desert [that the tribe named Reuben owned]. The Israelites also chose the city named Ramoth [which was in Gilead]. Gilead was in the region [that the tribe named Gad owned]. And the Israelites chose the city named Golan [which was in Bashan]. Bashan was in the region [that the tribe named Manasseh owned].	Joshua
Matthew 26:34	_paragraph Jesus said to Peter, ["I(Jesus) am telling you(Peter) the truth]. On this night [before a male chicken shouts-C,] you(Peter) will tell people 3 times [you(Peter) do not know me(Jesus)]."	Matthew
Nahum 2:4	[When the soldiers attack Nineveh,] the soldiers' horses will pull the soldiers' chariots through the streets quickly. There will be many chariots in Nineveh. The horses will pull the chariots very quickly [so that the chariots could look like lightning].	Nahum
2 Samuel 23:37	Zelek was from Ammon.Naharai was from Beeroth. Naharai carried the armor of Joab. Joab was Zeruiah’s son.	2_Samuel
Titus 3:2	People should not say bad things about other people. And people should not quickly argue with other people. Instead people should be gentle. And People should be truly humble [when those people are  with a person].	Titus
Matthew 1:23	That person/prophet said, ["You(people) (imp) listen/behold ]. The woman [who never sexed a man] will become pregnant . And that woman will birth a son. And people will call-C that son Immanuel." (comment-begin) Immanuel means ["God is with us(people)"] in Hebrew _implicit. (comment-end)	Matthew
1 Samuel 24:10	Today I(David) proved to you(Saul) [that I(David) do not want [to hurt you(Saul)]]. Yahweh sent you(Saul) to me(David) [while I(David) was in this cave]. These men told me(David) [to kill you(Saul)]. But I(David) refused [to kill you(Saul)].  I(David) thought, ["I(David) will not hurt my(David's) master [because Yahweh chose/appointed [Saul to be the king]]]."	1_Samuel
1 Samuel 17:31	Some men heard [David talking]. Then those men told Saul about David. So Saul ordered [a soldier to bring David to Saul].	1_Samuel
Nehemiah 9:18	Our(Nehemiah's) ancestors made for our(Nehemiah's) ancestors a gold _implicit idol [that looked like a young cow]. Then our(Nehemiah's) ancestors said, ["This young cow is your(people's) god [that brought you(people) from Egypt]"]. And our(Nehemiah's) ancestors said terrible things/blasphemed about you(Yahweh). But You(Yahweh) did not leave/abandon your(Yahweh's) people at that time.	Nehemiah
Genesis 18:25	You(Yahweh) will certainly not destroy the righteous people [when you(Yahweh) destroy the evil people]. The righteous people are not like the evil people. You(Yahweh) will certainly judge the people correctly."	Genesis
Matthew 25:10	_paragraph But [while the 5 _implicit stupid/foolish young women were going [in order to buy the oil],] the man/bridegroom arrived. The 5 _implicit wise young women [who were ready] went into the wedding party/feast . And the door of that building _implicit was closed by people _implicitActiveAgent.	Matthew
Mark 13:9	(paragraph) So you(followers) (imp) watch-out for people _implicit [who will oppose you(followers) ]. People [(implicit-situational) who oppose you(followers) ] will take you(followers) to the courts. And you(followers) will be beaten by your(followers's) enemies _implicitActiveAgent with whips in the synagogues. You(followers) will stand in-front-of rulers/governors and kings [(implicit-situational) so that those rulers/governors and those kings would judge you(followers) ]. (literal) These things will happen because of me(Jesus). (dynamic) These things will happen [because you(followers) follow-B _routinely me(Jesus)]. But because of these things _implicit you(followers) will be able [to tell-C those rulers/governors and those kings the Good-News _implicitNecessary [(implicit-situational) that is about me(Jesus)]].	Mark
Matthew 6:15	But [if you(people) do not forgive other _implicit people’s sins,] then-D your(people’s) Father also _implicit will not forgive your(people’s) sins.	Matthew
1 Samuel 25:41	Abigail bowed to David's servants.  And Abigail said, ["I(Abigail) am your(servants’) servant]. And I(Abigail) am ready [to serve you(servants)]. I(Abigail) will wash your(servants’) feet."	1_Samuel
Genesis 16:4	So Abram sexed Hagar. and Hagar became pregnant. [When Hagar find-out [Hagar was pregnant]] Hagar began to act badly to Sarai.	Genesis
Joshua 11:19	Only the Hivites [who were living in Gibeon] made a treaty with the Israelites. Joshua defeated all of the people [who were living in the other cities].	Joshua
Matthew 19:25	_paragraph [When the followers/disciples heard these words,] the followers/disciples became very surprised/amazed. (rhetorical) And those followers/disciples asked Jesus _implicit, ["Then-D _implicit who will be saved-A by God _implicitActiveAgent?"] (statement) And those followers/disciples said to Jesus _implicit, ["Then-D _implicit perhaps no person will be saved-A by God _implicitActiveAgent!"].	Matthew
2 Samuel 23:18	A man named Abishai was the brother of Joab. Abishai was the son of Zeruiah. Abishai was the leader of the three important officers. One day Abishai killed 300 soldiers with Abishai's spear. So Abishai became famous [like those 3 powerful soldiers were famous].	2_Samuel
Matthew 26:41	You(followers) (imp) continue to be awake. And you(followers) (imp) pray [so that you(followers) will not want [to do bad-B things]]. (literal) The spirit-A _frameInferable is willing [(implicit-situational) to do good-B things]. (dynamic) You(followers) want [to do good things]. (literal) But the body _frameInferable is weak [so-B that (implicit-situational) the body does not do good-B things]. (dynamic) But your(followers') bodies are weak [so-B that (implicit-situational) you(followers) do not do good-B things]."	Matthew
Genesis 26:4	I(Yahweh) will cause [you(Isaac) to have many descendants]. There are many stars in the sky.  The number of the descendants of you(Isaac) will be like the number of the stars. and I(Yahweh) will give all this land to the descendants of you(Isaac). All the nations [that are on the earth] will be blessed by me(Yahweh) through the descendants of you(Isaac).	Genesis
Daniel 9:12	You(Lord) did all of the things [that you(Lord) promised us(people) [that you(Lord) would do]]. So you(Lord) punished our(people's) rulers. And you(Lord) punished us(people). You(Lord) punished the people [who live in Jerusalem] [more than you(Lord) punished the people [who live in other cities]].	Daniel
Matthew 14:21	The number of men [who ate that bread _implicit and those fish _implicit] was about 5000. And women and children also ate that bread _implicit and those fish _implicit.	Matthew
2 Samuel 20:14	Sheba went through all of the regions[that the tribes of Israel owned]. Then Sheba went to Abel-Beth-Maakah. Then Sheba went through the region named Beroth.  All of the men [who were living in Beroth]started following Sheba.	2_Samuel
Genesis 3:19	[When you(Adam) work in the field] you(Adam) will sweat. and you(Adam) will work hard [until you(Adam) die] [in-order-to obtain food].  Then [when you(Adam) die] you(Adam) will return to the ground.  I(God) made you(Adam) with dust. and [when you(Adam) die] you(Adam) will become dust again."	Genesis
Genesis 44:11	Then each brother put the brother's bag on the ground. Then that brother opened that brother's bag.	Genesis
2 Samuel 2:21	Then Abner said to Asahel, ["You(Asahel) (imp) stop chasing me(Abner)]. You(Asahel) (imp) fight another man. You(Asahel) (imp) take away that man's  sword/weapons." But Asahel continued chasing Abner.	2_Samuel
Daniel 12:10	Then God will cause [many people to be holy and good]. But wicked people will continue to do evil things. Wicked people will not understand these things. But wise people will understand these things.	Daniel
2 Samuel 6:17	The people brought Yahweh's Ark of the Covenant into Jerusalem.  Then the people put the Ark of the Covenant inside a special tent [that David set-up]. Then David gave/sacrificed gifts/offerings to Yahweh.	2_Samuel
Joshua 10:28	On that day Joshua defeated the city named Makkedah. Joshua completely destroyed all of the people [who were living in that city]. Joshua killed all of those people.  And Joshua killed the king of Makkedah [just-like Joshua killed the king of Jericho].	Joshua
Mark 5:3	That man lived among the holes/caves [where people put dead bodies]. People were not able [to tie that man] [even-if those people used chains].	Mark
Matthew 21:35	_paragraph [(implicit-subaction) After that man's servants-B arrived at the garden/vineyard,] those people/farmers took/grab that man's servants-B. And those people/farmers beat-C one of those servants-B. Those people/farmers killed another servant-B. And those people/farmers threw stones at another servant-B [in order to kill that servant].	Matthew
Matthew 8:14	(title) Jesus heals many people. (paragraph) Later, _implicit [when Jesus entered Peter’s house,] Jesus saw the mother of Peter’s wife. The mother of Peter’s wife was lying in a bed _implicit [because the mother of Peter's wife had a fever].	Matthew
Nehemiah 12:42	And priests named Maaseiah, Shemaiah, Eleazar, Uzzi, Jehohanan, Malkijah, Elam and Ezer also stood in the house of God. Jezrahiah was the leader of the two groups of people [who sang]. Then those two groups sang.	Nehemiah
