reference	verse	book
Genesis 29:25	In the morning Jacob find-out [that Jacob sexed Leah]. Then Jacob said to Laban, ["You(Laban) treated me(Jacob) badly!] I(Jacob) worked hard for you(Laban) [so-that  I(Jacob) could marry Rachel]! Why did you(Laban) trick me(Jacob)?"	Genesis
1 Samuel 11:13	But Saul said, ["We(Saul) will not kill a person today]. Yahweh saved/rescued us(Israelites) today."	1_Samuel
Titus 3:7	[Because Jesus Christ treated us(Paul) kindly] God decided [that we(Paul) are not guilty [of doing bad things]]. God did this thing [in order to cause [us(Paul) to become God's children]]. And [because  we(Paul) are God's children] we(Paul) will receive good things from God. So now we(Paul) expect [that we(Paul) will live forever with God].	Titus
Matthew 3:17	Then a voice said from heaven, ["This person is my(God’s) Son [whom I(God) love]]. I(God) am very pleased with my(God’s) Son."	Matthew
Matthew 22:12	The king asked that man _implicit, ["Friend, how did you(man) enter into this room without wedding clothes?"] But that man did not say a thing [because (implicit-situational) that man did not have a good _implicit answer].	Matthew
Joshua 15:19	Acsah answered Caleb, ["You(Caleb) gave land [that is in the desert] to me(Acsah)]. Water is not in that land. So you(Caleb) (imp) please also give land [that has streams] to me(Acsah)." So Caleb gave land [that had streams] to Acsah. That land had streams on the high part and on the low part.	Joshua
Daniel 2:28	But God is able [to explain this mystery to you(king)]. God is in heaven. And God is able [to explain secrets]. God has shown events [that will happen in the future] to you(king). Your(king's) dream is about events [that will happen in the future]. [While you(king) were sleeping] you(king) were thinking about these events.	Daniel
Genesis 27:9	You(Jacob) (imp) bring 2 young goats of you(Jacob) to me(Rebekah). I(Rebekah) will kill those goats.  And I(Rebekah) will cook those goats [so-that the father of you(Jacob) will like [to eat the goats]].	Genesis
Genesis 42:1	-Title Joseph tricks Joseph's brothers. Jacob heard [that there was grain in Egypt]. so Jacob said to Jacob's sons, ["You(sons) (imp) stop sitting here!]  We(Jacob) will die soon [because we(Jacob) do not have food]!	Genesis
Matthew 13:19	(complex) [When a person hears the message [that is about the kingdom-B of heaven _implicit]] [and when that person does not understand that message], Satan comes. (simple) [When a person hears the message [that is about God [who rules people]]] [and when that person does not understand that message], Satan comes. And Satan take-away-B the message [that was put by God _implicitActiveAgent in that person's heart]. In the story/parable, that message is-U like the seeds [that fell on the path].	Matthew
Mark 3:7	(title) Crowds of people follow Jesus. (paragraph) One day _implicit, Jesus walk-away from that place _implicit with Jesus's disciples to the lake named sea-Galilee _implicit. And a big crowd of people [that were from Galilee and Judea] followed Jesus.	Mark
Joshua 21:42	And each of those towns had fields [that were near that town].	Joshua
Matthew 20:8	_paragraph [When the time was evening,] the man [who owned the vineyard] said to that man's chief worker , ["You(worker) (imp) call-A the people/workers]. And you(worker) (imp) pay those people's/workers money/wages to those people/workers. You(worker) (imp) pay first _adv the people/workers [who came last]. Then you(worker) (imp) pay last _adv the people/workers [who came first ]."	Matthew
1 Samuel 14:37	So Saul asked God, ["Should I(Saul) continue chasing the Philistines]? Will you(Yahweh) help [us(Israelites) defeat the Philistines]?" But God did not answer Saul on that day.	1_Samuel
Jonah 1:8	Then those men asked Jonah, ["You(Jonah) (imp) tell us(men) about the very bad thing [that you(Jonah) did]]. What is your(Jonah’s) job? And where do you(Jonah) come from? Which country do you(Jonah) live in? And who are your(Jonah’s) people?"	Jonah
Genesis 6:19	You(Noah) must also bring into the boat all kinds of animals.  For all kinds of animals you(Noah) (imp) bring one male animal. and for all kinds of animals you(Noah) (imp) bring one female animal. These animals [that you(Noah) bring into the boat] will also live.	Genesis
2 Samuel 15:16	Then the king left the king's palace. And all of the people[who were in the king's palace]followed the king. But David told [ten female slaves/concubinesto stay in the palace [in order to take care of the palace]].	2_Samuel
Nehemiah 6:11	But I(Nehemiah) said to Shemaiah, ["A man [who is like me(Nehemiah)] should not run-away from that man's enemies]. And a man [who is like me(Nehemiah)] should not go into the temple [in order to save that man's life]. I(Nehemiah) will not go to the temple!"	Nehemiah
Nehemiah 5:3	And other Jews [that were angry] said, ["[Because there is little food these days/famine] we(Jews) must borrow money from people].  Now those people are using our(Jews') fields, our(Jews') gardens of grapes, and our(Jews') houses.  [If we(Jews) are not able [to pay those people]] those people will take-away our(Jews') fields, our(Jews') gardens of grapes, and our(Jews') houses.	Nehemiah
2 Samuel 10:18	But the Aramean soldiers run-away from the Israelite soldiers. David's soldiers killed 700 of the Aramean soldiers [that rode chariots].  And David's soldiers killed 40000 Aramean soldiers. David also killed Shobak[who was the captain of the Aramean soldiers]. Shobak  died at that place.	2_Samuel
1 Samuel 1:24	[After Samuel was able [to eat food]] Hannah took Samuel to the tabernacle [that was at Shiloh]. Hannah also took a bull [that was 3 years old]. And Hannah took 16 kilograms of flour and a bag [that contained wine]. And Hannah brought Samuel to the tabernacle.	1_Samuel
1 Samuel 25:44	Previously David also married Saul’s daughter named Michal. But Saul sent Michal to a man named Paltiel [who was Laish’s son]. Paltiel was from Gallim.  So Michal was Paltiel's wife.	1_Samuel
2 Samuel 14:5	King David asked that woman, ["Why are you(woman) upset?"] The woman answered David, ["My(woman's) husband died]. My(woman's) husband is dead.	2_Samuel
Matthew 7:5	You(person) are a hypocrite . You(person) (imp) first take-out the big piece of wood from your(person’s) eye. Then-D you(person) will be able [to see clearly [in order to take-out the piece of dust of _madeOf wood from the eye of your(person’s) friend/brother-D or sister-D _implicit]].	Matthew
Acts 1:22	That man must have been with us(apostles) from the time [that John baptized people at] until the time [that Jesus was carried from us(apostles) to heaven by God]."	Acts
Genesis 25:26	[When Rebekah birthed the second baby] the second baby was holding the heel of the first baby. so Isaac and Rebekah named the second baby Jacob. –Footnote Jacob means heel. –Footnote and Jacob also mean to deceive. Isaac was 60 years old [when Rebekah birthed these 2 twins].	Genesis
Mark 10:47	[When Bartimaeus heard [Jesus [who was from Nazareth] was close-B _implicitNecessary],] Bartimaeus started shouting, ["Jesus, son of King _implicit David, you(Jesus) (imp) be kind/merciful to me(Bartimaeus)!"]	Mark
Joshua 22:3	You(soldiers) did not leave/abandon the other tribes of Israel.  And you(soldiers) did the work [that your(soldiers') God named Yahweh told [you(soldiers) to do]].	Joshua
Joshua 21:35	And the tribe named Zebulun also gave the towns named Dimnah and Nahalal to those families. So the tribe named Zebulun gave 4 towns to the families [that were Gershon’s descendants]. And the tribe named Zebulun also gave the fields [that were near those 4 towns] to those families.	Joshua
Mark 1:17	Jesus said to Simon and Andrew, ["You(Simon) _dualThroughoutVerse (imp) come]. And you(Simon) (imp) follow me(Jesus). Previously (implicit-situational) you(Simon) gathered _routinely fish _generic. I(Jesus) will teach-how you(Simon) [you(Simon) to gather people _generic [instead of gathering fish _generic], [so that (implicit-situational) those people will follow-B _routinely me(Jesus)]]."	Mark
1 Samuel 23:26	One day Saul and Saul’s soldiers were walking on one side of a mountain. And David and the men [who were with David] were walking on the other side of that mountain.  David and the men [who were with David] were walking quickly [in-order-to escape from Saul]. But Saul and Saul's soldiers were very close to David and the men [who were with David].	1_Samuel
1 Samuel 17:44	Then Goliath said to David, ["You(David) (imp) come to me(Goliath)]. And I(Goliath) will feed your(David's) body/flesh to the birds and to the wild animals!"	1_Samuel
Jonah 3:4	Jonah walked into Nineveh for one day.  [While Jonah was walking,] Jonah was talking/preaching to the people.  Jonah said, ["Nineveh will be destroyed by Yahweh after 40 days]!"	Jonah
Mark 10:24	(paragraph) Those followers/disciples were surprised/amazed by the thing [that Jesus said]. (implicit-situational) Those followers/disciples thought [certain people were rich [because God did good things for certain people]]. But Jesus again said to those followers/disciples, ["Children, [(complex) people _generic _implicitNecessary enter the kingdom of God] is very hard!] ["Children, (simple) people _generic _implicitNecessary let [God lead those people] is very hard!]	Mark
Genesis 41:18	Then I(king) saw [7 fat cows [that were healthy] coming from the river]. Those 7 cows ate the grass [that was growing near the river].	Genesis
Nehemiah 7:25	95 men [that were from Gibeon] returned.	Nehemiah
Genesis 26:30	So Isaac prepared food for these 3 men. and Isaac and the 3 men ate the meal.	Genesis
Matthew 24:2	(yesrhetorical) Jesus asked the followers/disciples, [Do you(followers) see all these things?] (statement) Jesus said to the followers/disciples, [You(followers) (imp) look at all these things]. I(Jesus) am telling you(followers) the truth. There will not be a stone [that stays on another stone]. Every stone will be thrown-D to the ground by enemies _implicitActiveAgent [when (implicit-situational) enemies destroy this building/temple].	Matthew
Matthew 24:15	_paragraph You(followers) will see the terrible thing [that causes [the big building _implicitNecessaryFrameInferable of Jerusalem _implicit [that Jews honor/worship God in] to become religiously/ritually dirty] [and that God _implicitNecessary spoke about through the person [who tells God's messages to people] named Daniel]]. You(followers) will see [that thing standing in the special/holy place [that (implicit-situational) that thing should not be standing in]]. (comment-begin) I(Matthew) pray/pray-hope [you(person) [who are reading this book _implicit] understand the meaning _implicit of these words]. (comment-end) (footnote) You(people) (imp) see Daniel 9:27, 11:31 and 12:11.	Matthew
1 Samuel 13:17	Three groups of Philistine soldiers left the Philistine’s camp [in order to attack the Israelites]. One group of soldiers went on the road [that led to Ophrah].  Ophrah was in the region named Shual.	1_Samuel
2 Samuel 20:7	So Abishai led Joab’s soldiers,the Kerethites, the Pelethites, and the best soldiers. Those soldiers walked/marched from Jerusalem [in order to chase Sheba].	2_Samuel
Genesis 46:16	Gad had sons named Zephon, named Haggi, named Shuni, named Ezbon, named Eri, named Arodi, and named Areli.	Genesis
1 Samuel 8:5	And those leaders said to Samuel, ["You(Samuel) are old now]. And your(Samuel's) sons do not serve Yahweh [like you(Samuel) serve Yahweh]. Therefore you(Samuel) (imp) choose/appoint a king for us(Israelites). Our(Israelites’) king will rule us(Israelites). We(Israelites) want a king [just-like the other nations have kings]."	1_Samuel
2 Samuel 13:11	Tamar took the bread to Amnon [so that Amnon could eat that bread]. But Amnon grabbed Tamar. And Amnon said to Tamar, ["My(Amnon's) sister, (imp) you(Tamar) sex me(Amnon)]."	2_Samuel
1 Samuel 22:8	Are all of you(officers) planning [to help David] [because David made those promises to you(officers)]? You(officers) did not tell me(Saul) about the promise [that my(Saul's) son made to David]. You(officers) do not care about me(Saul).  And you(officers) did not tell me(Saul) [that my(Saul's) son encouraged [my(Saul's) servant named David to kill me(Saul)]]. David is trying [to kill me(Saul)] today."	1_Samuel
Matthew 4:22	Immediately James and John left the boat and the father of James and John. And James and John followed Jesus.	Matthew
Acts 16:37	But Paul said to the soldiers, ["We(Paul and Silas) are both citizens of Rome. And [even though those officials did not prove [that we(Paul and Silas) did anything wrong]], those officials beat us(Paul and Silas). And those officials put us(Paul and Silas) into the prison. And now those officials [want to send us(Paul and Silas) away]. No! Those officials must (imp) come to this place. And those officials must (imp) lead us(Paul and Silas) away from this prison."]	Acts
Matthew 13:44	(title) Jesus tells stories/parables [that are about people [who find a treasure]]. _paragraph (complex) The kingdom-B of heaven is-U like a treasure [that was hidden by a person _implicitActiveAgent in a field] [and that a man found]. (simple) [When people become God's children,] those people are _be-U like a man [who found a treasure [that was hidden by a person _implicitActiveAgent in a field]]. That man hid that treasure again. Then that man left very happily/joyfully. And that man sold all the things [that that man owned] [in order to buy that field].	Matthew
Genesis 10:9	At-that-time Nimrod hunt better than any man [that lived on the earth]. So [when people said, ["This man is like Nimrod"]] those people thought [that the man hunt animals well].	Genesis
Joshua 22:6	Then Joshua prayed for those soldiers. And those soldiers started traveling to those soldiers’ houses.	Joshua
Nehemiah 3:14	A man named Malkijah [who was the son of Rekab] ruled the region named Beth-Hakkerem.  Malkijah repaired the gate-Dung. Malkijah put the doors in that gate. And Malkijah put bars on that gate [so that people could lock those doors].	Nehemiah
1 Samuel 5:5	Today Dagon's priests and other people [who enter the temple [that is at Ashdod]] still do not step on the ground [that is near the door].	1_Samuel
Nehemiah 12:35	Priests [who carried instrument/trumpets] also followed Hoshaiah and those leaders. Zechariah also followed Hoshaiah and those leaders. Zechariah was a son of Jonathan [who was a son of Shemaiah]. Shemaiah was a son of Mattaniah [who was a son of Micaiah]. And Micah was a son of Zakkur [who was a son of Asaph].	Nehemiah
Genesis 32:32	Therefore today the Israelites do not eat the muscle [that is on the hip of animals] [because God touched Jacob's hip].	Genesis
2 Samuel 2:3	David also brought the men [that were with David]. And those men brought those men’s families. Then those men built houses in Hebron and in the towns [that were near Hebron].	2_Samuel
Mark 10:3	(paragraph) Jesus asked those Pharisees, ["Which law [(implicit-situational) that is about this problem] did Moses write-F in God's _implicit laws/Law?"]	Mark
1 Samuel 14:52	Saul fought against the Philistines for many years. [Whenever Saul saw a strong man or a brave man,] Saul forced [that man to become a soldier for Saul's army].	1_Samuel
Matthew 18:6	(title) Jesus warns-C Jesus's followers/disciples _implicit about sins. _paragraph It is-V terrible [a person is thrown by people _implicitActiveAgent into the sea with a heavy stone [that is tied around that person's neck by people _implicitActiveAgent]] [and a person drowns]. But the things [that will happen to a person [who causes [one of these children [who believe in me(Jesus)] to sin]]] will be more terrible.	Matthew
Mark 11:13	And Jesus saw a tree-fig [that had leaves] [and that was far from Jesus]. So Jesus went to that tree-fig [in-order-to find-out [fruit were on that tree-fig] [or fruit were not on that tree-fig]]. But [after Jesus came to that tree-fig,] Jesus saw only leaves. (implicit-situational) There was not fruit on that tree-fig. For the season [when figs grow] did not begin yet _implicit.	Mark
Nehemiah 3:20	A man named Baruch [who was a son of Zabbai] eagerly repaired the next part of the wall. That part of the wall led from the corner of the wall to the door of Eliashib’s house. Eliashib was the chief priest.	Nehemiah
Joshua 19:24	(title) Yahweh gives land to the tribe named Asher. [After the Israelites used the lots again] Yahweh gave the fifth region to the tribe named Asher. Each group of families [that were in that tribe] received land.	Joshua
Acts 16:28	But Paul shouted to the chief guard of the prison, [“You(guard) don't (imp) kill yourself(guard). We(prisoners) are all still in this prison!"]	Acts
Matthew 23:32	So now _implicit you(scribes) (imp) finish doing/fulfill the evil _implicit things [that your(scribes') parents/ancestors started doing]!	Matthew
Joshua 12:8	The Israelites owned the mountains, the western mountains, and the valley-Jordan. And the Israelites also owned the land [that was near the eastern mountains], the desert, and southern Canaan. Previously the Hittites, Amorites, Canaanites, Perizzites, Hivites and Jebusites lived in that land. The Israelites defeated the following kings and the kings' cities.	Joshua
Matthew 27:37	The soldiers put a sign-C _implicitNecessary above Jesus's head on the cross _implicit . And the reason [that Jesus was on that cross for] was written on that sign-C by people _ImplicitActiveAgent. That sign-C said-E, ["This man is Jesus [_descriptive who is the king of the Jews _RealmofAuthority]"].	Matthew
Genesis 36:37	[After Samlah died] a man named Shaul became the king. Shaul was born in a city named Rehoboth [which is near the river named Euphrates].	Genesis
Genesis 5:9	Enosh had a son [when Enosh was 90 years old].  Enosh named this son Kenan.	Genesis
Genesis 24:14	I(servant) will say to a woman [who comes to this spring], ["Please you(woman) (imp) give water [that is in your(woman's) jar] to me(servant)]"]. [If you(Yahweh) want [me(servant) to take this woman to Isaac]] the woman must say, ["You(servant) (imp) drink the water]. and I(woman) will also give water to your(servant's) camels."  [If the woman says those words] I(servant) will know [that you(Yahweh) chose that woman for your(Yahweh's) servant named Isaac]. and I(servant) will know [that you(Yahweh) were kind to my(servant's) master]".	Genesis
Nehemiah 10:37	We(people) will also bring the first flour [that we(people) break into little pieces], our(people's) offering-grain, the first fruit of our(people's) trees, the first wine [that we(people) produce], and the first oil-olive [that we(people) produce] to the rooms/storerooms of the house of our(people's) God and to the priests in each year. We(people) will bring one of our(people's) crops to the people [who are in the tribe named Levi] [because those people/Levites collect these things in all the towns [where we(people) work]].	Nehemiah
Joshua 5:2	Joshua (title) circumcises the Israelites. At that time Yahweh said to Joshua, ["You(Joshua) (imp) make knives with flint stones]. And (imp) you(Joshua) circumcise the Israelites again."	Joshua
Genesis 4:10	Then God said, ["What did you(Cain) do?]  The blood of your(Cain's) brother is on the ground.  The blood of your(Cain's) brother is crying to me(God).	Genesis
Matthew 21:15	The chief priests and the scribes saw the wonderful things [that Jesus did]. And those chief priests and those scribes heard [children shouting in the yard/courtyard of the building/temple]. Those children were shouting, ["You(people) (imp) praise the Son-of-David!"] So those chief priests and those scribes became upset.	Matthew
Daniel 3:6	I(official) will punish all people [who do not worship the statue]. My(official's) servants will immediately throw those people into a very hot fire."	Daniel
Daniel 2:23	Then Daniel prayed to God. Daniel said to God, ["God, I(Daniel) thank you(God)]. I(Daniel) honor you(God). You(God) are the God of my(Daniel's) fathers. You(God) have given wisdom and courage to me(Daniel). You(God) have shown the king's dream to me(Daniel). And you(God) have explained the king's dream to me(Daniel)."	Daniel
Matthew 14:5	So Herod wanted [to kill John]. But Herod was afraid of the people [because the people thought [John was a prophet]].	Matthew
Acts 3:19	Therefore you(people) (imp) repent. You(people) (imp) return to God. Then God will take-away your(people's) sins.	Acts
Mark 10:48	(paragraph) Many people told Bartimaeus [the thing [that Bartimaeus was doing] was bad]. And those people told Bartimaeus [Bartimaeus to become quiet]. But Bartimaeus started shouting more loudly, ["Son of King _implicit David, you(Jesus) (imp) be kind/merciful to me(Bartimaeus)!"]	Mark
Genesis 5:23	Therefore Enoch lived for 365 years.	Genesis
1 Samuel 4:4	So the leaders sent some men to Shiloh. And those men brought Yahweh-Almighty's Ark-of-the-Covenant to the place [where the Israelites were camping]. Eli's two sons named Hophni and Phinehas traveled with the Ark-of-the-Covenant. Yahweh was between the two angels [that were on the Ark-of-the-Covenant].	1_Samuel
Matthew 19:7	_paragraph Those Pharisees asked, ["Then-D why did Moses say [a man must give that man's wife a document _inLDV [that says [that woman will not continue to be that man's wife]] [before a man may send that man's wife from that man]]?"]. (footnote) You(people) (imp) see Deuteronomy 24:1.	Matthew
Matthew 2:19	(title) Joseph and Joseph’s family return to Nazareth. (paragraph) Then [after Herod died,] an angel of the Lord appeared in a dream to Joseph [while Joseph was still _implicit in Egypt].	Matthew
Daniel 4:4	One day I(Nebuchadnezzar), Nebuchadnezzar, was in my(Nebuchadnezzar's) palace. I(Nebuchadnezzar) was comfortable. And I(Nebuchadnezzar) was happy.	Daniel
1 Samuel 11:6	[When Saul heard about Nahash’s plan] God’s Spirit entered Saul. And God gave Saul much power. Then Saul became very angry.	1_Samuel
Genesis 42:11	We(brothers) are brothers. And We(brothers) are honest. We(brothers) are not spies."	Genesis
Matthew 21:17	_paragraph Then Jesus left those priests and those scribes. Jesus left the city _frameInferable [in order to go to Bethany named the village _implicitExplainName]. And Jesus slept there.	Matthew
Daniel 5:29	Then Belshazzar ordered [the servants of Belshazzar to put purple clothes on Daniel]. And the servants put a gold necklace on Daniel's neck. The king declared [that Daniel was the third ruler in the kingdom].	Daniel
Nehemiah 7:71	Some of the leaders of the families gave 170 kilograms of gold and 1200 kilograms of silver to the temple treasury.	Nehemiah
Ruth 2:1	Ruth (title) meets Boaz. Naomi had a relative named Boaz. Boaz was in Elimelech's family/clan. People respected Boaz much. Boaz (implicit-info) lived in Bethlehem.  And (implicit-info) Boaz was rich.	Ruth
Matthew 9:29	_paragraph Then Jesus touched those men's eyes. (complex) And Jesus said, ["You(men) are healed by me(Jesus) _implicitActiveAgent because of your(men's) faith"]. (simple) And Jesus said, ["You(men) are healed by me(Jesus) _implicitActiveAgent [because you(men) believe in me(Jesus) _implicit]."]	Matthew
1 Samuel 2:12	(title) The sons of Eli are bad.  Eli’s sons were evil men. Those sons did not respect Yahweh.	1_Samuel
Nehemiah 5:16	Instead I(Nehemiah) repaired this wall. And the people [who were with me(Nehemiah)] also repaired the wall. And we(Nehemiah) did not buy land.	Nehemiah
1 Samuel 24:18	Today you(David) proved to me(Saul) [that you(David) treat me(Saul) kindly]. Yahweh brought me(Saul) to you(David). But you(David) did not kill me(Saul).	1_Samuel
Genesis 28:17	Then Jacob was afraid. and Jacob said, ["I(Jacob) am afraid of this place!] This place is certainly the house of God.  And this place is the gate of heaven."	Genesis
1 Samuel 17:55	[While Saul was watching [David walk toward Goliath]] Saul asked Abner, ["Abner, who is that young man’s father?]" Abner was the leader/commander of Israel’s army.  Abner answered, ["My(Abner's) king, I(Abner) do not know that young man’s father]."	1_Samuel
Genesis 32:7	Then Jacob became very afraid. -Implicit Jacob thought [that Esau wanted [to kill Jacob]]. So Jacob divided the people [that were with Jacob] and the animals [that were with Jacob] into 2 groups.	Genesis
Acts 1:1	-Title Luke writes another book. Theophilus, the first book [that I(Luke) wrote] was about all the things [that Jesus did] and all the things [that Jesus taught].	Acts
Genesis 24:21	The servant watched [Rebekah pouring water for the camels]. but the servant did not speak. The servant waited [until the servant knew that [Yahweh had chosen this woman]].	Genesis
Matthew 16:20	Then Jesus warned Jesus's followers/disciples [ not to tell people _generic [Jesus is the Christ]].	Matthew
Acts 18:7	Then Paul went to a house [which belonged to Titius Justus.] Titius Justus was a man [who honored God]. That house was next to the Jewish Church.	Acts
Nehemiah 3:8	A man named Uzziel repaired the next part of the wall.  Uzziel was the son of Harhaiah.  Uzziel made things with gold. Another man named Hananiah repaired the next part of the wall. Hananiah made oil [that smelled good]. That part of the wall went to the wall-Broad.	Nehemiah
1 Samuel 8:15	The king will take .1 of your(people’s) grain and .1 of your(people) grapes. Then the king will give that grain and those grapes to the king's officers and the king's servants.	1_Samuel
Nehemiah 13:2	Moses wrote that law [because the Moabites and the Ammonites did not give food and water to the people of Israel]. Instead the Moabites and the Ammonites paid a man named Balaam [so that Balaam would pray/curse [that bad things would happen to the people of Israel]]. ( But our(Israelites) God caused [Balaam to pray [that good things would happen to the people of Israel]]. )	Nehemiah
Mark 14:3	(paragraph) Jesus was in Bethany at the house of Simon [who previously _implicit had a terrible skin disease]. [While Jesus and Jesus's disciples _implicit were lying/reclining at the table _frameInferable _implicit [(implicit-situational) in-order-to eat a meal],] a woman came to Jesus _implicit. That woman was holding a container/jar of _madeOf beautiful white and yellow stone. That container/jar contained very expensive perfume of _madeof the pure oil-A [that people get from a plant named nard]. That woman broke that container/jar of the top _implicitType [(implicit-situational) so that that perfume could pour-out from that container/jar easily]. And that woman poured that perfume on Jesus's head [(implicit-situational) in-order-to honor-A Jesus].	Mark
Esther 4:4	Esther's servants told Esther [that Mordecai was very sad]. The servants also told Esther [that Mordecai was wearing clothes [that were made of sackcloth]]. Then Esther also was very sad. Esther told [Esther's servants to take new clothes to Mordecai]. But Mordecai refused [to wear those clothes].	Esther
Joshua 19:8	The tribe named Benjamin also owned all of the small villages [that were near Baalath-Beer]. ( People called Baalath-Beer Ramah. Ramah was in the desert-Negev. ) So Yahweh gave land to the people [who were in the tribe named Simeon]. Each group of families received land.	Joshua
Genesis 28:21	Then I(Jacob) will be able [to return to the house of the father of me(Jacob)]. [If Yahweh does these things] Yahweh will be the God of me(Jacob).	Genesis
Joshua 9:6	Then those men went to Joshua [who was in the camp [that was near Gilgal]].Those men said to Joshua and to the Israelites, ["We(men) traveled from a country [that is far from this place]]. (imp) You(Israelites) make a treaty with us(men)."	Joshua
1 Samuel 28:11	Then the woman asked Saul, ["Who do you(Saul) want [me(woman) to talk to]]?" Saul answered, ["You(woman) (imp) talk to Samuel]."	1_Samuel
Genesis 1:23	God did these things on the fifth day.	Genesis
Nehemiah 7:61	The following men were from the towns named Tel-Melah, Tel-Harsha, Kerub, Addon, and Immer. These men came to Judah. But these men were not able [to prove [that these men’s families were Israel’s descendants]].	Nehemiah
Joshua 23:7	Some people [who are not Israelites] are still living among you(Israelites). Those people worship those people's gods. (imp) You(Israelites) do not make treaties with those people. And (imp) You(Israelites) do not pray to those people's gods.  You(Israelites) must not serve those gods.  And you(Israelites) must not worship those gods.	Joshua
Genesis 26:23	Then Isaac traveled from that place to Beersheba.	Genesis
Daniel 10:12	Then the man said to me(Daniel), ["Daniel, you(Daniel) (imp) do not be afraid]. You(Daniel) became humble. And you(Daniel) wanted [to understand things]. [When you(Daniel) prayed] God heard your(Daniel's) words. So I(man) have come [in order to tell you(Daniel) about the things [that God said]].	Daniel
Genesis 31:29	I(Laban) am able [to treat you(Jacob) badly]. but yesterday the God of your(Jacob's) father spoke to me(Laban). God warned me(Laban) [to not treat you(Jacob) badly].	Genesis
2 Samuel 5:12	Then David knew [that Yahweh caused [David to become the king of Israel]]. And David knew [that Yahweh caused [Israel to become an important country]]. Yahweh did those things [because the Israelites were Yahweh's people].	2_Samuel
Matthew 9:11	(rhetorical) [When the Pharisees saw [those people eating],] the Pharisees asked Jesus’s disciples, ["Why does your(disciples') teacher eat a meal _implicit with people [who collect taxes] and people [who do _routinely sins]?"] (statement) [When the Pharisees saw [those people eating],] the Pharisees said to Jesus’s disciples, ["Your(disciples') teacher should not eat a meal _implicit with people [who collect taxes] and people [who do _routinely sins]."]	Matthew
Matthew 8:28	(title) Jesus forces [evil spirits/demon to leave 2 men]. (paragraph) [After Jesus and the followers/disciples _implicit arrived in the area/region of Gadara [ _descriptive which was on the other side of the lake _implicit],] 2 men [who were controlled by evil spirits/demons] came out from the holes/caves [that people put dead bodies at] to Jesus. Those men were very violent. So no person was able [to go on the road [(implicit-situational) that was there]]. (footnote) Some manuscript of this part of the Scriptures use the word Gergesenes or the word Gerasenes [in order to describe the place [that Jesus went to]].	Matthew
Esther 1:2	King Xerxes lived in Xerxes' palace [that was in a city named Susa].	Esther
Nehemiah 7:31	122 men [that were from Mikmash] returned.	Nehemiah
Mark 12:38	(title) Jesus warns-C people about the scribes. (paragraph) [While Jesus was teaching-B God's message _implicit,] Jesus also _implicit said, ["(literal) You(people) (imp) watch-out for the scribes] ["(dynamic) You(people) (imp) do not act [just-like the scribes act]]. (implicit-situational) Those people/scribes want [all people to think [those people/scribes are important]]. Those people/scribes like-B [to wear expensive, beautiful clothes [while those people/scribes walk in front of people _implicit]]. And those people/scribes like-C [people _generic to greet those people/scribes respectfully in the markets].	Mark
Joshua 3:8	The priests will carry the ark-of-the-covenant. You(Joshua) (imp) say to those priests, ["You(priests) (imp) go to the edge of the Jordan River]. Then you(priests) (imp) stand in the water.""	Joshua
Mark 12:13	(title) The Pharisees ask Jesus about taxes. (paragraph) Then those priests, those people/scribes, and those older leaders sent-A some Pharisees and some people [who supported King _implicit Herod] to Jesus. Those priests, those people/scribes, and those older leaders wanted to trick Jesus [so that Jesus would say a thing-C [that will cause [Jesus to have trouble]]].	Mark
Mark 7:19	For that thing [(implicit-situational) that goes into a person from outside] does not go into that person's heart . Instead, that thing goes into that person's stomach. Then that thing go-out from that person's body ." (comment-begin) Thus Jesus _implicitNecessary said/declare [all kinds of food are religiously _implicit clean/clean-B]. (comment-end)	Mark
Genesis 10:15	Canaan had sons named Sidon and named Heth.  Sidon was Canaan's firstborn son.	Genesis
1 Samuel 3:16	But Eli called Samuel.  And Eli said to Samuel, ["Samuel]. My(Eli's) son!" Samuel answered, ["I(Samuel) am at this place]."	1_Samuel
Genesis 38:3	Then this girl became pregnant. and the girl birthed a son. Judah named this son Er.	Genesis
Acts 1:3	[After Jesus died] God raised Jesus.  Then Jesus showed the apostles [that Jesus was alive].  Jesus proved to the disciples many times [that Jesus was alive].  [After Jesus was raised by God] Jesus was on the earth for 40 days.  The apostles saw Jesus many times during those 40 days.  And Jesus spoke to the disciples about God’s kingdom during those 40 days.	Acts
Nehemiah 4:22	At that time I(Nehemiah) also said to the people, ["Each man and each person [that helps that man] must stay in Jerusalem during the night]. Then those people will guard the city during the night. And those people will work during the day."	Nehemiah
Joshua 19:9	The land [that Yahweh gave to the tribe named Simeon] was part of the land [that Yahweh gave to the tribe named Judah]. The tribe named Judah owned a lot of land. The people [who were in the tribe named Judah] did not need all of that land. So the tribe named Simeon received part of that land.	Joshua
Genesis 50:22	Joseph stayed in Egypt for many years. And Jacob's family also stayed in Egypt. Joseph died [when Joseph was 110 years old].	Genesis
Daniel 10:17	Lord, I(Daniel) am your(Lord's) servant. I(Daniel) am not important. I(Daniel) have become weak. And I(Daniel) am very afraid. I(Daniel) am not able [to speak to you(Lord)]."	Daniel
Mark 16:3	And those women were asking each-other(women), ["Who will move-B the stone [that is in-front-of the entrance of the hole/tomb] for us(women) _incl?"]	Mark
Nehemiah 7:60	392 men [that served in the temple] [and that were descendants of Solomon’s servants] returned.	Nehemiah
